,Unnamed: 0,cazymes,Orfs_anno_cazymes%,orfs,index_x,Merops orfs total,GH total,Orfs_anno_merops%,Assembly accession,Genus,Family,scaf_bp,Completeness,MAG,Assembly accession2,Nr_BGCs,index_y,Virulence orfs total,Orfs_anno_virs%,P,BGCs/genomesize,merops_perMb,virs_perMb,bgc_perMb
2223,GCA_004104035.1,198,4.878048780487805,4059,GCA_004104035.1,4,140,0.09854644000985464,GCA_004104035.1,Leeuwenhoekiella,Flavobacteriaceae,4747764.0,99.54,False,GCA_004104035.1_merops.txt,3.0,GCA_004104035.1,317,7.809805370780981,0.039603960396039604,6.318763948671417e-07,0.0008425018598228557,0.06676827239096131,0.0006318763948671417
1911,GCA_001684965.1,99,2.1763024840624308,4549,GCA_001684965.1,2,56,0.04396570674873598,GCA_001684965.1,Chryseobacterium,Weeksellaceae,5053343.0,100.0,False,GCA_001684965.1_merops.txt,8.0,GCA_001684965.1,360,7.9138272147724775,0.039603960396039604,1.583110428086912e-06,0.000395777607021728,0.07123996926391103,0.001583110428086912
458,GCA_002793215.1,49,2.238465052535404,2189,GCA_002793215.1,1,23,0.04568296025582458,GCA_002793215.1,CG1-02-35-72,Flavobacteriaceae,2519122.0,90.36,True,GCA_002793215.1_merops.txt,1.0,GCA_002793215.1,170,7.766103243490178,0.04,3.969637040206866e-07,0.0003969637040206866,0.06748382968351672,0.0003969637040206866
977,GCA_003254585.1,196,4.3730477465417215,4482,GCA_003254585.1,4,122,0.0892458723784025,GCA_003254585.1,Flavobacterium,Flavobacteriaceae,5261779.0,99.65,False,GCA_003254585.1_merops.txt,5.0,GCA_003254585.1,355,7.920571173583221,0.04,9.502489557239101e-07,0.000760199164579128,0.06746767585639762,0.0009502489557239101
391,GCA_001045465.1,97,2.1309314586994725,4552,GCA_001045465.1,2,47,0.04393673110720562,GCA_001045465.1,Chryseobacterium,Weeksellaceae,5202773.0,100.0,False,GCA_001045465.1_merops.txt,10.0,GCA_001045465.1,372,8.172231985940245,0.04040404040404041,1.922051951911029e-06,0.0003844103903822058,0.07150033261109029,0.0019220519519110289
698,GCA_001975665.1,192,5.501432664756447,3490,GCA_001975665.1,4,129,0.1146131805157593,GCA_001975665.1,Polaribacter,Flavobacteriaceae,4125014.0,98.99,False,GCA_001975665.1_merops.txt,1.0,GCA_001975665.1,266,7.621776504297994,0.04081632653061224,2.4242341965384843e-07,0.0009696936786153937,0.06448462962792369,0.00024242341965384842
924,GCA_001428525.1,238,5.054151624548736,4709,GCA_001428525.1,5,166,0.10617965597791462,GCA_001428525.1,Flavobacterium,Flavobacteriaceae,5530138.0,99.65,False,GCA_001428525.1_merops.txt,8.0,GCA_001428525.1,431,9.152686345296242,0.0411522633744856,1.4466185111474614e-06,0.0009041365694671634,0.07793657228806948,0.0014466185111474614
2454,GCA_002591275.1,95,2.1714285714285717,4375,GCA_002591275.1,2,43,0.045714285714285714,GCA_002591275.1,Chryseobacterium,Weeksellaceae,4888827.0,100.0,False,GCA_002591275.1_merops.txt,7.0,GCA_002591275.1,346,7.908571428571428,0.041237113402061855,1.4318363075641662e-06,0.00040909608787547606,0.07077362320245735,0.0014318363075641661
2387,GCA_001013295.1,94,1.7472118959107803,5380,GCA_001013295.1,2,47,0.03717472118959108,GCA_001013295.1,Chryseobacterium,Weeksellaceae,5830795.0,100.0,False,GCA_001013295.1_merops.txt,8.0,GCA_001013295.1,358,6.654275092936802,0.041666666666666664,1.3720255985676053e-06,0.0003430063996419013,0.06139814553590033,0.0013720255985676052
2341,GCA_003590565.1,234,5.03334050333405,4649,GCA_003590565.1,5,152,0.10755001075500109,GCA_003590565.1,Flavobacterium,Flavobacteriaceae,5377387.0,99.65,False,GCA_003590565.1_merops.txt,5.0,GCA_003590565.1,388,8.345880834588083,0.04184100418410042,9.298196317281981e-07,0.0009298196317281981,0.07215400342210818,0.0009298196317281981
84,GCA_000769935.1,139,3.4337944664031625,4048,GCA_000769935.1,3,93,0.07411067193675888,GCA_000769935.1,Flavobacterium,Flavobacteriaceae,4637174.0,99.65,False,GCA_000769935.1_merops.txt,4.0,GCA_000769935.1,314,7.756916996047431,0.04225352112676056,8.625943300812089e-07,0.0006469457475609067,0.0677136549113749,0.000862594330081209
30,GCA_002843175.1,185,5.151768309663046,3591,GCA_002843175.1,4,118,0.1113895850737956,GCA_002843175.1,Confluentibacter,Flavobacteriaceae,4136527.0,98.68,False,GCA_002843175.1_merops.txt,3.0,GCA_002843175.1,286,7.964355332776385,0.042328042328042326,7.252460820393533e-07,0.0009669947760524711,0.06914012648775168,0.0007252460820393533
1404,GCA_003633855.1,231,4.910714285714286,4704,GCA_003633855.1,5,153,0.10629251700680273,GCA_003633855.1,Flavobacterium,Flavobacteriaceae,5560999.0,99.65,False,GCA_003633855.1_merops.txt,7.0,GCA_003633855.1,407,8.652210884353742,0.0423728813559322,1.2587666352754245e-06,0.0008991190251967317,0.07318828865101396,0.0012587666352754244
488,GCA_001809725.1,46,2.178030303030303,2112,GCA_001809725.1,1,3,0.04734848484848485,GCA_001809725.1,Weeksella,Weeksellaceae,2275272.0,100.0,False,GCA_001809725.1_merops.txt,1.0,GCA_001809725.1,166,7.859848484848484,0.0425531914893617,4.395078918037052e-07,0.0004395078918037052,0.07295831003941507,0.0004395078918037052
1812,GCA_003523505.1,92,1.8634798460603603,4937,GCA_003523505.1,2,45,0.0405104314360948,GCA_003523505.1,Chryseobacterium,Weeksellaceae,5399021.0,98.77,True,GCA_003523505.1_merops.txt,8.0,GCA_003523505.1,354,7.170346364188779,0.0425531914893617,1.4817501172897828e-06,0.00037043752932244573,0.06556744269007289,0.001481750117289783
1091,GCA_003633595.1,229,4.696472518457752,4876,GCA_003633595.1,5,164,0.10254306808859721,GCA_003633595.1,Flavobacterium,Flavobacteriaceae,5789482.0,99.65,False,GCA_003633595.1_merops.txt,6.0,GCA_003633595.1,422,8.654634946677604,0.042735042735042736,1.0363621477707332e-06,0.0008636351231422776,0.07289080439320823,0.0010363621477707332
474,GCA_000318315.2,91,3.925798101811907,2318,GCA_000318315.2,2,60,0.08628127696289906,GCA_000318315.2,Capnocytophaga,Flavobacteriaceae,2739607.0,100.0,False,GCA_000318315.2_merops.txt,4.0,GCA_000318315.2,174,7.506471095772217,0.043010752688172046,1.460063432455823e-06,0.0007300317162279115,0.06351275931182832,0.001460063432455823
2507,GCA_002430925.1,45,1.6227912008654886,2773,GCA_002430925.1,1,13,0.03606202668589975,GCA_002430925.1,Chishuiella,Weeksellaceae,3068612.0,97.85,True,GCA_002430925.1_merops.txt,1.0,GCA_002430925.1,208,7.500901550667148,0.043478260869565216,3.258802351030368e-07,0.00032588023510303683,0.06778308890143166,0.00032588023510303683
2210,GCA_000789235.1,135,3.9335664335664338,3432,GCA_000789235.1,3,70,0.08741258741258741,GCA_000789235.1,Flaviramulus_A,Flavobacteriaceae,3953230.0,99.67,False,GCA_000789235.1_merops.txt,2.0,GCA_000789235.1,303,8.828671328671328,0.043478260869565216,5.059154160015987e-07,0.0007588731240023981,0.07664618552424221,0.0005059154160015986
1710,GCA_002363855.1,135,3.2312111057922452,4178,GCA_002363855.1,3,68,0.07180469123982766,GCA_002363855.1,Arenibacter,Flavobacteriaceae,4912193.0,96.57,True,GCA_002363855.1_merops.txt,5.0,GCA_002363855.1,321,7.683101962661561,0.043478260869565216,1.0178753155667948e-06,0.0006107251893400768,0.06534759525938821,0.0010178753155667948
1645,GCA_002360635.1,45,1.5300918055083303,2941,GCA_002360635.1,1,5,0.034002040122407345,GCA_002360635.1,Marixanthomonas,Flavobacteriaceae,3141914.0,99.24,True,GCA_002360635.1_merops.txt,2.0,GCA_002360635.1,222,7.54845290717443,0.043478260869565216,6.36554660630431e-07,0.0003182773303152155,0.07065756732997784,0.000636554660630431
779,GCA_000764755.1,179,3.928884986830553,4556,GCA_000764755.1,4,121,0.08779631255487269,GCA_000764755.1,Algibacter,Flavobacteriaceae,4692319.0,95.97,False,GCA_000764755.1_merops.txt,2.0,GCA_000764755.1,312,6.848112379280071,0.04371584699453552,4.262284810559555e-07,0.000852456962111911,0.06649164304472906,0.0004262284810559555
2155,GCA_003148525.1,178,3.5422885572139298,5025,GCA_003148525.1,4,110,0.07960199004975124,GCA_003148525.1,Flavobacterium,Flavobacteriaceae,6014126.0,99.65,False,GCA_003148525.1_merops.txt,10.0,GCA_003148525.1,443,8.81592039800995,0.04395604395604396,1.6627519942216043e-06,0.0006651007976886418,0.07365991334401707,0.0016627519942216042
180,GCA_000744495.1,133,3.2614026483570377,4078,GCA_000744495.1,3,70,0.07356547327121138,GCA_000744495.1,Chryseobacterium,Weeksellaceae,4495830.0,100.0,False,GCA_000744495.1_merops.txt,8.0,GCA_000744495.1,329,8.067680235409515,0.04411764705882353,1.7794267131986753e-06,0.0006672850174495032,0.07317892358029551,0.0017794267131986752
1498,GCA_002222055.1,177,3.591720779220779,4928,GCA_002222055.1,4,109,0.08116883116883117,GCA_002222055.1,Flavobacterium,Flavobacteriaceae,5896739.0,99.65,False,GCA_002222055.1_merops.txt,7.0,GCA_002222055.1,442,8.969155844155845,0.04419889502762431,1.1870968004519108e-06,0.0006783410288296632,0.07495668368567779,0.0011870968004519108
1892,GCA_002754275.1,176,4.172593646277857,4218,GCA_002754275.1,4,109,0.0948316737790422,GCA_002754275.1,Flavobacterium,Flavobacteriaceae,5040556.0,99.65,False,GCA_002754275.1_merops.txt,5.0,GCA_002754275.1,353,8.368895211000474,0.044444444444444446,9.919540622105974e-07,0.000793563249768478,0.07003195679206818,0.0009919540622105973
487,GCA_000799195.1,129,3.0374381916647044,4247,GCA_000799195.1,3,69,0.07063809748057452,GCA_000799195.1,Chryseobacterium,Weeksellaceae,4629388.0,100.0,False,GCA_000799195.1_merops.txt,6.0,GCA_000799195.1,345,8.12338121026607,0.045454545454545456,1.2960676443624946e-06,0.0006480338221812474,0.07452388955084344,0.0012960676443624947
1366,GCA_000943555.1,215,6.359065365276545,3381,GCA_000943555.1,5,127,0.14788524105294293,GCA_000943555.1,Tamlana_B,Flavobacteriaceae,4020819.0,99.01,False,GCA_000943555.1_merops.txt,4.0,GCA_000943555.1,313,9.257616089914226,0.045454545454545456,9.948221991589277e-07,0.0012435277489486595,0.07784483708418609,0.0009948221991589277
1354,GCA_002217205.1,84,2.708803611738149,3101,GCA_002217205.1,2,25,0.06449532408900355,GCA_002217205.1,Flavobacterium,Flavobacteriaceae,3580395.0,98.54,False,GCA_002217205.1_merops.txt,2.0,GCA_002217205.1,229,7.384714608190906,0.046511627906976744,5.585975849033416e-07,0.0005585975849033417,0.06395942347143262,0.0005585975849033417
2212,GCA_002234495.1,168,3.3707865168539324,4984,GCA_002234495.1,4,85,0.08025682182985554,GCA_002234495.1,Arenibacter,Flavobacteriaceae,5857781.0,99.67,False,GCA_002234495.1_merops.txt,5.0,GCA_002234495.1,387,7.764847512038524,0.046511627906976744,8.535655395788951e-07,0.0006828524316631161,0.06606597276340649,0.0008535655395788952
1259,GCA_001873065.1,84,3.109959274342836,2701,GCA_001873065.1,2,43,0.07404664938911515,GCA_001873065.1,Polaribacter,Flavobacteriaceae,2988978.0,98.99,True,GCA_001873065.1_merops.txt,2.0,GCA_001873065.1,195,7.219548315438725,0.046511627906976744,6.691250320343609e-07,0.0006691250320343609,0.0652396906233502,0.0006691250320343609
2229,GCA_900116365.1,125,3.757138563270213,3327,GCA_900116365.1,3,79,0.09017132551848511,GCA_900116365.1,Zhouia,Flavobacteriaceae,3892267.0,99.34,False,GCA_900116365.1_merops.txt,1.0,GCA_900116365.1,271,8.145476405169823,0.046875,2.569196820259247e-07,0.0007707590460777742,0.06962523382902559,0.0002569196820259247
557,GCA_002482975.1,245,4.751745539177658,5156,GCA_002482975.1,6,167,0.11636927851047324,GCA_002482975.1,Flavobacterium,Flavobacteriaceae,5966781.0,95.54,True,GCA_002482975.1_merops.txt,9.0,GCA_002482975.1,433,8.397982932505817,0.04780876494023904,1.5083509852297244e-06,0.0010055673234864828,0.07256844184494118,0.0015083509852297245
1651,GCA_002433745.1,163,4.600620942703923,3543,GCA_002433745.1,4,110,0.11289867344058707,GCA_002433745.1,Leeuwenhoekiella,Flavobacteriaceae,4108991.0,98.67,True,GCA_002433745.1_merops.txt,4.0,GCA_002433745.1,268,7.564211120519333,0.04790419161676647,9.73474996659764e-07,0.0009734749966597639,0.06522282477620418,0.0009734749966597639
2093,GCA_001315805.1,81,2.6557377049180326,3050,GCA_001315805.1,2,25,0.06557377049180328,GCA_001315805.1,Olleya,Flavobacteriaceae,3384724.0,99.34,False,GCA_001315805.1_merops.txt,1.0,GCA_001315805.1,232,7.606557377049181,0.04819277108433735,2.9544506435384394e-07,0.0005908901287076879,0.0685432549300918,0.00029544506435384395
2078,GCA_006438875.1,202,3.664066751315073,5513,GCA_006438875.1,5,138,0.09069472156720479,GCA_006438875.1,Flavobacterium,Flavobacteriaceae,6463631.0,99.65,False,GCA_006438875.1_merops.txt,10.0,GCA_006438875.1,438,7.94485760928714,0.04830917874396135,1.5471180208152352e-06,0.0007735590104076176,0.06776376931170731,0.0015471180208152353
1693,GCA_002007065.3,241,4.92540363784999,4893,GCA_002007065.3,6,171,0.1226241569589209,GCA_002007065.3,Flavobacterium,Flavobacteriaceae,5867608.0,99.65,False,GCA_002007065.3_merops.txt,7.0,GCA_002007065.3,421,8.604128346617616,0.048582995951417005,1.1929903974498637e-06,0.001022563197814169,0.07174985104662752,0.0011929903974498637
476,GCA_002784685.1,80,2.8954035468693453,2763,GCA_002784685.1,2,42,0.07238508867173363,GCA_002784685.1,Polaribacter,Flavobacteriaceae,3034870.0,98.83,True,GCA_002784685.1_merops.txt,2.0,GCA_002784685.1,187,6.768005790807094,0.04878048780487805,6.590068108353899e-07,0.0006590068108353899,0.061617136813108965,0.0006590068108353899
653,GCA_003626835.1,160,3.1073994950475816,5149,GCA_003626835.1,4,108,0.07768498737618955,GCA_003626835.1,Aquimarina,Flavobacteriaceae,6048070.0,99.62,False,GCA_003626835.1_merops.txt,8.0,GCA_003626835.1,432,8.389978636628472,0.04878048780487805,1.3227360133067243e-06,0.0006613680066533622,0.07142774471856311,0.0013227360133067243
206,GCA_900142685.1,198,3.8283062645011605,5172,GCA_900142685.1,5,128,0.09667440061871617,GCA_900142685.1,Flavobacterium,Flavobacteriaceae,6113833.0,99.65,False,GCA_900142685.1_merops.txt,11.0,GCA_900142685.1,414,8.004640371229698,0.04926108374384237,1.7991986369271127e-06,0.0008178175622395968,0.0677152941534386,0.0017991986369271127
741,GCA_004341805.1,236,4.547206165703275,5190,GCA_004341805.1,6,174,0.11560693641618498,GCA_004341805.1,Flavobacterium,Flavobacteriaceae,6149845.0,99.65,False,GCA_004341805.1_merops.txt,10.0,GCA_004341805.1,417,8.034682080924856,0.049586776859504134,1.6260572420930935e-06,0.000975634345255856,0.067806586995282,0.0016260572420930934
697,GCA_002280815.1,194,5.2760402502039705,3677,GCA_002280815.1,5,129,0.13598041881968997,GCA_002280815.1,Flavobacterium,Flavobacteriaceae,4041034.0,94.0,True,GCA_002280815.1_merops.txt,3.0,GCA_002280815.1,246,6.690236605928747,0.05025125628140704,7.423842511594804e-07,0.001237307085265801,0.0608755085950774,0.0007423842511594805
355,GCA_002222045.1,232,4.672708962739174,4965,GCA_002222045.1,6,165,0.12084592145015105,GCA_002222045.1,Flavobacterium,Flavobacteriaceae,5880206.0,99.22,False,GCA_002222045.1_merops.txt,6.0,GCA_002222045.1,421,8.479355488418932,0.05042016806722689,1.020372415524218e-06,0.0010203724155242182,0.0715961311559493,0.0010203724155242182
2235,GCA_002434285.1,115,3.582554517133956,3210,GCA_002434285.1,3,62,0.09345794392523366,GCA_002434285.1,Chryseobacterium,Weeksellaceae,3650235.0,91.09,True,GCA_002434285.1_merops.txt,4.0,GCA_002434285.1,282,8.785046728971963,0.05084745762711865,1.095819858173515e-06,0.0008218648936301361,0.07725530000123279,0.001095819858173515
1271,GCA_002695545.1,115,2.9344220464404187,3919,GCA_002695545.1,3,54,0.07655014034192395,GCA_002695545.1,Mesonia,Flavobacteriaceae,4356736.0,98.73,True,GCA_002695545.1_merops.txt,6.0,GCA_002695545.1,302,7.706047461087012,0.05084745762711865,1.3771777771248934e-06,0.0006885888885624467,0.0693179481152863,0.0013771777771248933
345,GCA_001297705.1,115,2.2944932162809257,5012,GCA_001297705.1,3,55,0.05985634477254589,GCA_001297705.1,Chryseobacterium,Weeksellaceae,5532908.0,100.0,False,GCA_001297705.1_merops.txt,8.0,GCA_001297705.1,386,7.701516360734238,0.05084745762711865,1.445894274764735e-06,0.0005422103530367756,0.06976439875739845,0.001445894274764735
152,GCA_002022085.1,113,2.8989225243714727,3898,GCA_002022085.1,3,65,0.07696254489481785,GCA_002022085.1,Elizabethkingia,Weeksellaceae,4281097.0,100.0,False,GCA_002022085.1_merops.txt,6.0,GCA_002022085.1,290,7.439712673165726,0.05172413793103448,1.4015099400924576e-06,0.0007007549700462288,0.06773964710446878,0.0014015099400924577
1964,GCA_000831385.1,75,2.801643630930146,2677,GCA_000831385.1,2,21,0.0747104968248039,GCA_000831385.1,Nonlabens,Flavobacteriaceae,2915920.0,97.78,False,GCA_000831385.1_merops.txt,3.0,GCA_000831385.1,213,7.956667911841614,0.05194805194805195,1.028834810282861e-06,0.0006858898735219073,0.07304727153008313,0.001028834810282861
1780,GCA_003258355.1,150,4.221784407542922,3553,GCA_003258355.1,4,97,0.11258091753447791,GCA_003258355.1,Confluentibacter,Flavobacteriaceae,4129331.0,98.68,False,GCA_003258355.1_merops.txt,2.0,GCA_003258355.1,276,7.768083309878976,0.05194805194805195,4.84339957247312e-07,0.000968679914494624,0.06683891410012906,0.000484339957247312
2185,GCA_001853485.1,112,2.5356576862123608,4417,GCA_001853485.1,3,49,0.06791940230925968,GCA_001853485.1,Flavobacterium,Flavobacteriaceae,5359952.0,99.65,False,GCA_001853485.1_merops.txt,16.0,GCA_001853485.1,392,8.874801901743265,0.05217391304347826,2.9851013591166487e-06,0.0005597065048343716,0.0731349832983579,0.0029851013591166487
1332,GCA_003254565.1,224,4.881237742427544,4589,GCA_003254565.1,6,152,0.13074743952930923,GCA_003254565.1,Flavobacterium,Flavobacteriaceae,5436059.0,99.65,False,GCA_003254565.1_merops.txt,9.0,GCA_003254565.1,374,8.149923730660275,0.05217391304347826,1.6556111697831093e-06,0.0011037407798554061,0.06879984194432032,0.0016556111697831094
947,GCA_000769445.1,112,2.587202587202587,4329,GCA_000769445.1,3,66,0.0693000693000693,GCA_000769445.1,Elizabethkingia,Weeksellaceae,4578109.0,100.0,False,GCA_000769445.1_merops.txt,4.0,GCA_000769445.1,311,7.184107184107185,0.05217391304347826,8.73723190076951e-07,0.0006552923925577133,0.06793197802848294,0.000873723190076951
1681,GCA_001431805.1,112,3.0939226519337018,3620,GCA_001431805.1,3,61,0.08287292817679558,GCA_001431805.1,Flavobacterium,Flavobacteriaceae,4142224.0,99.65,False,GCA_001431805.1_merops.txt,3.0,GCA_001431805.1,287,7.928176795580111,0.05217391304347826,7.242486162023107e-07,0.0007242486162023107,0.06928645095002105,0.0007242486162023107
1003,GCA_002716005.1,112,3.4696406443618337,3228,GCA_002716005.1,3,78,0.09293680297397769,GCA_002716005.1,Leeuwenhoekiella,Flavobacteriaceae,3674042.0,91.51,True,GCA_002716005.1_merops.txt,4.0,GCA_002716005.1,231,7.156133828996282,0.05217391304347826,1.0887191817622118e-06,0.0008165393863216588,0.06287353274676773,0.0010887191817622118
85,GCA_001761365.1,149,4.520631067961165,3296,GCA_001761365.1,4,89,0.12135922330097086,GCA_001761365.1,Polaribacter,Flavobacteriaceae,3809314.0,99.66,False,GCA_001761365.1_merops.txt,2.0,GCA_001761365.1,245,7.433252427184465,0.05228758169934641,5.250289159675469e-07,0.0010500578319350938,0.06431604220602449,0.0005250289159675469
730,GCA_002708845.1,184,5.04109589041096,3650,GCA_002708845.1,5,127,0.136986301369863,GCA_002708845.1,Leeuwenhoekiella,Flavobacteriaceae,4353457.0,99.37,True,GCA_002708845.1_merops.txt,5.0,GCA_002708845.1,297,8.136986301369863,0.05291005291005291,1.148512549911484e-06,0.0011485125499114842,0.06822164546474216,0.0011485125499114842
1348,GCA_002023065.1,109,2.8459530026109667,3830,GCA_002023065.1,3,63,0.0783289817232376,GCA_002023065.1,Elizabethkingia,Weeksellaceae,4184835.0,100.0,False,GCA_002023065.1_merops.txt,4.0,GCA_002023065.1,287,7.493472584856396,0.05357142857142857,9.558321893216817e-07,0.0007168741419912614,0.06858095958383066,0.0009558321893216817
1057,GCA_001424105.1,109,2.742138364779874,3975,GCA_001424105.1,3,50,0.07547169811320754,GCA_001424105.1,Chryseobacterium,Weeksellaceae,4318453.0,100.0,False,GCA_001424105.1_merops.txt,4.0,GCA_001424105.1,308,7.748427672955975,0.05357142857142857,9.262576204951172e-07,0.0006946932153713378,0.07132183677812402,0.0009262576204951172
2164,GCA_003385495.1,109,2.6611328125,4096,GCA_003385495.1,3,57,0.0732421875,GCA_003385495.1,Chryseobacterium,Weeksellaceae,4591259.0,100.0,False,GCA_003385495.1_merops.txt,13.0,GCA_003385495.1,315,7.6904296875,0.05357142857142857,2.831467360042202e-06,0.0006534155446251236,0.06860863218563797,0.0028314673600422016
