n_scaffolds	n_contigs	scaf_bp	contig_bp	gap_pct	scaf_N50	scaf_L50	ctg_N50	ctg_L50	scaf_N90	scaf_L90	ctg_N90	ctg_L90	scaf_max	ctg_max	scaf_n_gt50K	scaf_pct_gt50K	gc_avg	gc_std	filename
54	54	3646721	3646721	0.000	5	225052	5	225052	17	71516	17	71516	735795	735795	19	93.477	0.33896	0.03561	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000403785.1_ASM40378v1_genomic.fna
20	28	2746278	2740113	0.224	2	564152	3	302489	7	101328	10	71445	983603	741386	8	94.248	0.41472	0.04313	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000411115.1_Capn_gran_ATCC_51502_V1_genomic.fna
8	30	2788212	2783006	0.187	3	503756	4	144772	5	207967	16	40033	779965	740774	7	99.201	0.39417	0.02226	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000411575.1_Capn_sp_oral_taxon_336_F0502_V1_genomic.fna
7	44	4040949	3985124	1.381	1	2327542	7	209176	3	752284	20	64465	2327542	484441	3	99.653	0.34052	0.01531	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000413415.1_Myro_odor_CCUG_12700_V1_genomic.fna
15	15	3079036	3078951	0.003	3	453607	3	453585	7	198768	7	198750	633003	633003	8	96.844	0.34969	0.03356	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000419685.1_ASM41968v1_genomic.fna
18	20	2982326	2981097	0.041	4	374515	4	327052	8	127657	10	111623	545610	469605	11	96.276	0.41492	0.03166	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000422265.1_ASM42226v1_genomic.fna
21	22	2966206	2965434	0.026	4	338188	4	316549	9	125763	10	119735	603844	603844	11	98.528	0.31410	0.03287	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000422365.1_ASM42236v1_genomic.fna
47	51	3441043	3439598	0.042	4	418451	4	408195	11	64425	14	50157	593161	593161	12	91.499	0.30031	0.04557	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000422685.1_ASM42268v1_genomic.fna
21	24	4002854	3998751	0.103	4	408619	4	400553	10	152877	11	115336	680451	680451	12	97.807	0.36089	0.04641	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000422705.1_ASM42270v1_genomic.fna
19	31	4638566	4629947	0.186	3	366192	5	303151	11	117595	17	91473	1376805	833628	16	99.450	0.41615	0.02670	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000422725.1_ASM42272v1_genomic.fna
55	56	4430943	4430503	0.010	5	378041	5	331742	15	69584	16	69584	788082	788082	16	92.736	0.36852	0.03919	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000423005.1_ASM42300v1_genomic.fna
8	11	3269398	3264369	0.154	2	902525	2	892434	5	273803	5	273803	1070606	1070606	6	99.499	0.39589	0.03899	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000423045.1_ASM42304v1_genomic.fna
18	20	3513826	3512735	0.031	2	927778	2	927778	7	171304	7	171304	971266	971266	9	97.657	0.36911	0.04367	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000423065.1_ASM42306v1_genomic.fna
59	63	3205558	3200147	0.169	4	338206	5	255939	12	70833	14	53235	562720	562720	13	92.943	0.35162	0.03852	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000423405.1_ASM42340v1_genomic.fna
45	54	3764506	3756166	0.222	8	156391	9	119647	22	57655	29	43639	484023	484023	23	92.345	0.41273	0.02804	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000423585.1_ASM42358v1_genomic.fna
9	14	4143611	4114490	0.703	1	2402518	3	688663	3	582713	6	289737	2402518	987192	5	98.777	0.34799	0.02458	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000424645.1_ASM42464v1_genomic.fna
20	24	3544726	3542840	0.053	4	385774	5	305362	11	105170	14	86683	632056	632056	14	97.783	0.40356	0.03292	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000424665.1_ASM42466v1_genomic.fna
104	113	4480165	4477675	0.056	16	93553	17	82488	50	26331	53	23847	219739	219739	32	75.567	0.36807	0.02854	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000424985.1_ASM42498v1_genomic.fna
68	73	3976448	3971486	0.125	9	164084	10	163996	25	53708	27	49545	349214	349214	25	90.880	0.33411	0.03263	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000425305.1_ASM42530v1_genomic.fna
49	52	4244138	4240527	0.085	9	138452	9	138452	26	56036	27	53252	430978	430978	28	93.146	0.34655	0.03237	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000425425.1_ASM42542v1_genomic.fna
24	31	4823485	4820298	0.066	3	689398	5	356857	9	124007	13	104224	1091419	781270	12	98.170	0.34039	0.05157	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000425445.1_ASM42544v1_genomic.fna
50	53	3192093	3188694	0.106	7	181267	8	145550	19	32192	21	32192	398793	296509	17	88.036	0.33823	0.03015	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000425465.1_ASM42546v1_genomic.fna
41	54	3774544	3766984	0.200	7	206853	8	156379	18	60637	24	47137	401610	332036	18	91.260	0.34977	0.03182	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000425485.1_ASM42548v1_genomic.fna
36	39	3631041	3627910	0.086	6	257809	6	250098	16	68275	18	56326	478989	478989	19	96.113	0.34071	0.03401	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000425505.1_ASM42550v1_genomic.fna
11	12	3089149	3088509	0.021	1	1561765	2	510693	4	282375	5	180997	1561765	1418899	5	98.263	0.34315	0.05302	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000425645.1_ASM42564v1_genomic.fna
31	38	5264264	5261137	0.059	5	476216	6	337455	11	140464	16	89101	651440	590701	15	97.263	0.33717	0.03660	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000426145.1_ASM42614v1_genomic.fna
17	21	4118409	4115882	0.061	3	540755	4	317605	8	198718	12	141746	929236	929236	11	98.450	0.36605	0.04930	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000426465.1_ASM42646v1_genomic.fna
219	219	4337031	4337021	0.000	12	138300	12	138300	31	30815	31	30815	246492	246492	28	87.822	0.33485	0.05798	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000427335.1_WiPs1.0_genomic.fna
105	109	3625890	3624509	0.038	14	83168	14	83168	47	17634	48	17370	204011	204011	24	71.021	0.37559	0.03783	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000428485.1_ASM42848v1_genomic.fna
26	32	4042904	4039197	0.092	6	295609	6	263608	13	131918	16	100494	460443	460443	16	98.688	0.36878	0.05048	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000429125.1_ASM42912v1_genomic.fna
83	87	4989751	4983006	0.135	13	123453	14	123453	40	32353	42	32353	400031	264384	33	85.040	0.37669	0.02894	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000429545.1_ASM42954v1_genomic.fna
54	58	2880663	2874963	0.198	4	305404	5	233971	11	88454	13	73277	465470	434057	12	93.422	0.40542	0.06465	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000430025.1_ASM43002v1_genomic.fna
34	39	4124462	4122291	0.053	5	242227	6	242227	15	92355	18	79573	1036098	554001	19	96.450	0.29548	0.04860	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000430545.1_ASM43054v1_genomic.fna
28	31	6245252	6243493	0.028	4	430189	4	430189	12	148459	15	126697	1535763	1251984	18	98.506	0.32222	0.03124	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000430645.1_ASM43064v1_genomic.fna
101	107	4903219	4900421	0.057	14	111999	15	110620	43	34725	47	34725	285581	285581	34	82.735	0.31345	0.02805	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000430665.1_ASM43066v1_genomic.fna
25	27	4214564	4214400	0.004	5	367059	5	367059	16	88816	17	88816	485013	450817	19	95.999	0.36136	0.02145	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000430825.1_ASM43082v1_genomic.fna
42	44	4439376	4438326	0.024	6	262164	7	210690	17	103895	18	103895	518117	518117	19	93.248	0.39311	0.03503	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000430845.1_ASM43084v1_genomic.fna
1	1	190733	190733	0.000	1	190733	1	190733	1	190733	1	190733	190733	190733	1	100.000	0.23997	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000442635.1_ASM44263v1_genomic.fna
21	21	3960658	3960658	0.000	3	482386	3	482386	10	144993	10	144993	1107592	1107592	13	99.394	0.35520	0.03635	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000447375.1_C874_spades_genomic.fna
1	1	2993089	2993089	0.000	1	2993089	1	2993089	1	2993089	1	2993089	2993089	2993089	1	100.000	0.31384	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000455605.1_GPTSA100-9_genomic.fna
141	141	1544934	1544912	0.001	30	17355	30	17355	89	5070	89	5070	71930	71930	1	4.656	0.34583	0.02396	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000464355.2_ASM46435v2_genomic.fna
103	191	2724306	2715506	0.323	9	88323	15	60987	35	18239	56	9573	326066	173235	17	71.368	0.41623	0.05609	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000466425.1_ASM46642v1_genomic.fna
42	42	4613605	4613605	0.000	6	283216	6	283216	16	74253	16	74253	624491	624491	19	94.222	0.34636	0.02146	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000468575.1_Cbal4_1.0_genomic.fna
41	41	4486477	4486398	0.002	5	291300	5	291293	16	76477	16	76477	806686	806679	19	94.171	0.34571	0.02910	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000468595.1_Cbal13_1.0_genomic.fna
1	1	4635105	4635105	0.000	1	4635105	1	4635105	1	4635105	1	4635105	4635105	4635105	1	100.000	0.34681	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000468615.2_ASM46861v2_genomic.fna
2	2	626626	626626	0.000	1	622952	1	622952	1	622952	1	622952	622952	622952	1	99.414	0.26052	0.02725	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000471965.1_ASM47196v1_genomic.fna
1	1	4560540	4560540	0.000	1	4560540	1	4560540	1	4560540	1	4560540	4560540	4560540	1	100.000	0.34670	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000477035.2_ASM47703v2_genomic.fna
29	35	4986577	4985241	0.027	5	358451	6	257395	12	177302	16	137789	742183	650232	14	97.087	0.37170	0.04284	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000482305.1_ASM48230v1_genomic.fna
1	1	4369828	4369828	0.000	1	4369828	1	4369828	1	4369828	1	4369828	4369828	4369828	1	100.000	0.35622	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000495935.2_ASM49593v2_genomic.fna
59	59	4334646	4334636	0.000	5	422755	5	422755	12	79902	12	79902	607445	607441	13	92.864	0.35548	0.03872	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000495955.1_NUHP2_genomic.fna
71	71	4334105	4334088	0.000	4	463853	4	463851	13	73821	13	73821	659425	659425	14	92.464	0.35543	0.05196	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000495975.1_NUHP3_genomic.fna
59	59	4334661	4334657	0.000	4	463821	4	463819	14	79738	14	79738	655991	655991	15	93.286	0.35550	0.06098	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000495995.1_NUH1_genomic.fna
50	50	4239486	4239486	0.000	4	385850	4	385850	14	86003	14	86003	874111	874111	17	96.871	0.35576	0.05524	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000496015.1_NUH4_genomic.fna
74	74	4123800	4123788	0.000	10	132746	10	132744	29	39486	29	39486	325400	325400	27	88.726	0.35615	0.05867	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000496035.1_NUH6_genomic.fna
59	59	4091484	4091470	0.000	6	264278	6	264278	20	66507	20	66507	619477	619477	21	92.673	0.35577	0.06993	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000496055.1_NUH11_genomic.fna
39	39	3113956	3113956	0.000	3	484369	3	484369	8	94757	8	94757	711267	711267	10	95.114	0.38173	0.05922	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000498475.1_Fcau1.0_genomic.fna
48	48	3387090	3387090	0.000	4	297958	4	297958	15	60912	15	60912	523253	523253	16	92.902	0.37731	0.04659	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000498495.1_Fens1.0_genomic.fna
76	76	2894932	2894932	0.000	5	158396	5	158396	17	53086	17	53086	619220	619220	17	91.752	0.39590	0.05620	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000498515.1_Fsal1.0_genomic.fna
56	56	3466544	3466544	0.000	4	311990	4	311990	12	67545	12	67545	617354	617354	12	90.914	0.38528	0.05963	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000498535.1_Flim1.0_genomic.fna
159	159	3225035	3225035	0.000	15	63524	15	63524	52	13677	52	13677	165499	165499	22	62.620	0.31805	0.03172	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000509405.1_ASM50940v1_genomic.fna
31	31	3787699	3787699	0.000	3	524084	3	524084	9	126340	9	126340	971372	971372	11	95.500	0.36735	0.04363	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000511935.2_CLCbio_CLC_Genomics_Workbench_5.5_genomic.fna
11	12	2897856	2897346	0.018	2	718028	2	718028	6	147131	6	147131	732026	732026	7	98.137	0.31819	0.04253	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000518405.1_ASM51840v1_genomic.fna
27	28	3343709	3343189	0.016	4	310554	4	310554	9	156511	9	156511	834671	834671	10	96.271	0.31802	0.03572	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000518485.1_ASM51848v1_genomic.fna
50	55	3467617	3463947	0.106	7	158846	8	135282	20	53392	23	53392	628094	360683	20	91.494	0.31071	0.02440	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000518505.1_ASM51850v1_genomic.fna
50	54	3491785	3486439	0.153	8	151576	8	146514	19	83444	21	60164	621544	621544	22	95.555	0.31022	0.02835	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000518525.1_ASM51852v1_genomic.fna
33	33	4753942	4753942	0.000	5	371052	5	371052	14	117741	14	117741	675403	675403	18	98.200	0.37197	0.04334	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000520835.1_ASM52083v1_genomic.fna
145	145	5262767	5262767	0.000	14	134809	14	134809	42	35641	42	35641	293709	293709	35	84.221	0.33489	0.04084	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000520955.1_of_Aquimarina_pacifica_genomic.fna
170	170	6206385	6206385	0.000	11	171549	11	171549	38	44312	38	44312	549977	549977	36	88.768	0.32933	0.04363	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000520975.1_of_Aquimarina_megaterium_genomic.fna
169	169	6056208	6056208	0.000	11	160373	11	160373	34	53907	34	53907	658289	658289	36	91.974	0.32934	0.04432	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000520995.1_of_Aquimarina_macrocephali_genomic.fna
109	109	3888117	3888117	0.000	9	140276	9	140276	26	50433	26	50433	506590	506590	26	90.132	0.31941	0.03497	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000568425.1_KLA_genomic.fna
48	48	3652806	3652806	0.000	6	204780	6	204780	18	67445	18	67445	365308	365308	19	93.038	0.35493	0.03571	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000611675.1_ASM61167v1_genomic.fna
15	15	4457049	4457049	0.000	3	689374	3	689374	8	234272	8	234272	894335	894335	11	99.492	0.37677	0.03593	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000612925.1_G311_genomic.fna
32	35	4853010	4850061	0.061	4	353268	6	339358	15	101336	17	101336	1099025	767842	18	95.293	0.37426	0.02868	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000621125.1_ASM62112v1_genomic.fna
71	77	4622888	4619079	0.082	9	146732	11	128440	31	51421	33	49304	465555	362956	31	90.646	0.34081	0.03913	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000621625.1_ASM62162v1_genomic.fna
39	39	5687995	5687995	0.000	5	516440	5	516440	12	122199	12	122199	980939	980939	16	96.067	0.32989	0.03477	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000626715.1_SOAPdenovo_v1.05_genomic.fna
183	183	3876324	3876324	0.000	22	54645	22	54645	70	14050	70	14050	254039	254039	30	61.900	0.33985	0.02879	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000633375.1_ASM63337v1_genomic.fna
67	73	3158735	3156607	0.067	8	126873	8	126873	27	27005	28	23362	402221	402221	19	81.039	0.32317	0.03249	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000686885.1_ASM68688v1_genomic.fna
5	5	4281274	4281274	0.000	1	2318059	1	2318059	2	1919631	2	1919631	2318059	2318059	2	98.982	0.36516	0.02074	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000687915.1_ASM68791v1_genomic.fna
1	1	3996527	3996527	0.000	1	3996527	1	3996527	1	3996527	1	3996527	3996527	3996527	1	100.000	0.29993	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000687935.1_ASM68793v1_genomic.fna
3	3	4775040	4775040	0.000	2	2196190	2	2196190	2	2196190	2	2196190	2306468	2306468	3	100.000	0.34751	0.00417	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000688315.1_ASM68831v1_genomic.fna
1	1	4106053	4106053	0.000	1	4106053	1	4106053	1	4106053	1	4106053	4106053	4106053	1	100.000	0.36986	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000688335.1_ASM68833v1_genomic.fna
213	214	4036754	4036695	0.001	6	191175	7	173573	22	48649	23	48649	639538	639491	21	89.965	0.35691	0.10220	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000689455.1_E18064v1_PRJEB5242_genomic.fna
89	89	4032057	4032057	0.000	8	161028	8	161028	23	60547	23	60547	485062	485062	23	90.400	0.35547	0.07327	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000689515.1_E27107v1_PRJEB5243_genomic.fna
56	56	3792640	3792640	0.000	8	145572	8	145572	26	46203	26	46203	480725	480725	25	89.986	0.33250	0.03405	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000695795.1_ASM69579v1_genomic.fna
10	10	4597628	4597628	0.000	2	945284	2	945284	7	293638	7	293638	1555044	1555044	10	100.000	0.33257	0.00473	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000708595.2_Next_Generation_Sequence_Analysis_genomic.fna
27	27	4363762	4363762	0.000	4	416561	4	416561	9	242431	9	242431	875329	875329	12	98.611	0.36694	0.10872	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000708615.2_Chryseo_hispalense_genome_genomic.fna
1	1	309299	309299	0.000	1	309299	1	309299	1	309299	1	309299	309299	309299	1	100.000	0.32659	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000709555.1_ASM70955v1_genomic.fna
1	9	4228350	4204855	0.556	1	4228350	1	2537601	1	4228350	4	391719	4228350	2537601	1	100.000	0.33463	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000723205.1_FAGA1_genomic.fna
4	4	3123663	3123663	0.000	1	2264138	1	2264138	2	849415	2	849415	2264138	2264138	2	99.676	0.36084	0.03209	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000729985.1_ASM72998v1_genomic.fna
45	59	3211390	3211250	0.004	1	1660217	2	525013	5	102728	8	102728	1660217	1102182	7	97.622	0.35012	0.05134	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000732625.1_ASM73262v1_genomic.fna
11	11	2670033	2670033	0.000	2	708129	2	708129	5	230478	5	230478	775861	775861	6	98.820	0.39236	0.04719	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000733475.1_ASM73347v1_genomic.fna
3	3	5550230	5550230	0.000	1	3191249	1	3191249	2	2349894	2	2349894	3191249	3191249	2	99.836	0.39739	0.00193	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000733925.1_ASM73392v1_genomic.fna
4	4	4140757	4140757	0.000	1	3672893	1	3672893	2	361944	2	361944	3672893	3672893	3	99.710	0.40153	0.00096	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000733945.1_ASM73394v1_genomic.fna
1	1	2234477	2234477	0.000	1	2234477	1	2234477	1	2234477	1	2234477	2234477	2234477	1	100.000	0.35170	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000734055.1_ASM73405v1_genomic.fna
22	22	4236390	4236390	0.000	3	772999	3	772999	8	147131	8	147131	1078471	1078471	9	96.708	0.37778	0.02612	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000735105.1_ASM73510v1_genomic.fna
12	12	3975884	3975884	0.000	2	632385	2	632385	6	239777	6	239777	1956427	1956427	9	99.010	0.36887	0.01180	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000735135.1_ASM73513v1_genomic.fna
50	50	3936249	3936249	0.000	9	128773	9	128773	29	45963	29	45963	493413	493413	26	86.941	0.35541	0.02583	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000735205.1_ASM73520v1_genomic.fna
215	215	4321991	4321970	0.000	32	44754	32	44754	97	13235	97	13235	188555	188555	22	39.189	0.35104	0.03079	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000735535.1_ASM73553v1_genomic.fna
96	96	2845737	2845737	0.000	11	79920	11	79920	35	23395	35	23395	236214	236214	19	68.670	0.36854	0.03748	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000735695.2_ASM73569v2_genomic.fna
45	45	5591549	5591549	0.000	5	352538	5	352538	22	57513	22	57513	1006102	1006102	24	92.696	0.33663	0.03936	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000735715.2_ASM73571v2_genomic.fna
35	35	2617694	2617694	0.000	4	184338	4	184338	14	47482	14	47482	594697	594697	13	88.786	0.42865	0.03691	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000736515.1_ASM73651v1_genomic.fna
10	10	4364663	4364663	0.000	1	2656927	1	2656927	4	262046	4	262046	2656927	2656927	6	98.335	0.34785	0.00687	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000737665.1_ASM73766v1_genomic.fna
12	12	5501401	5501401	0.000	1	4284292	1	4284292	3	268169	3	268169	4284292	4284292	5	99.302	0.33618	0.04026	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000737685.1_ASM73768v1_genomic.fna
99	99	5877671	5877671	0.000	15	117940	15	117940	49	39528	49	39528	409553	409553	40	83.630	0.32663	0.03816	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000737695.1_ASM73769v1_genomic.fna
26	26	4754478	4754478	0.000	3	612937	3	612937	11	151307	11	151307	1151102	1151102	14	96.423	0.36431	0.01808	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000737705.1_ASM73770v1_genomic.fna
31	31	5256156	5256156	0.000	5	295146	5	295146	18	74081	18	74081	739097	739097	23	96.956	0.38049	0.01055	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000737715.1_ASM73771v1_genomic.fna
18	18	5487842	5487842	0.000	4	593993	4	593993	10	244873	10	244873	1160075	1160075	13	99.406	0.37059	0.02454	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000737765.1_ASM73776v1_genomic.fna
89	89	4340594	4340594	0.000	15	81897	15	81897	48	26278	48	26278	454250	454250	28	72.173	0.35229	0.01400	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000737775.1_ASM73777v1_genomic.fna
49	49	4718546	4718546	0.000	6	311801	6	311801	25	44296	25	44296	758846	758846	24	89.523	0.37306	0.01509	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000737785.1_ASM73778v1_genomic.fna
45	45	4628764	4628764	0.000	4	342512	4	342512	16	73726	16	73726	963527	963527	19	94.877	0.37021	0.03601	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000738495.1_Chry1.0_genomic.fna
1	1	2900735	2900735	0.000	1	2900735	1	2900735	1	2900735	1	2900735	2900735	2900735	1	100.000	0.32494	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000739395.1_ASM73939v1_genomic.fna
1	1	4514366	4514366	0.000	1	4514366	1	4514366	1	4514366	1	4514366	4514366	4514366	1	100.000	0.35181	0.00000	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000744105.1_ASM74410v1_genomic.fna
9	9	3959304	3959304	0.000	1	2585465	1	2585465	3	344698	3	344698	2585465	2585465	4	98.693	0.34296	0.02924	/gpfs1/data/msb/silva/NEW/1_Dataset_creation/Fasta_raw/GCA_000744275.1_ASM74427v1_genomic.fna
