Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
GCA_000733945.1_ASM73394v1_genomic	s__algicola (UID2847)	33	496	263	2	493	1	0	0	0	99.57	0.19	0.00
GCA_000734055.1_ASM73405v1_genomic	o__Flavobacteriales (UID2815)	123	323	204	1	321	1	0	0	0	99.93	0.49	0.00
GCA_000735105.1_ASM73510v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	310	14	0	0	0	100.00	4.41	100.00
GCA_000735135.1_ASM73513v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.49	100.00
GCA_000735205.1_ASM73520v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_000735535.1_ASM73553v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	499	9	0	0	0	98.94	1.74	44.44
GCA_000735695.2_ASM73569v2_genomic	o__Flavobacteriales (UID2815)	123	323	204	0	322	1	0	0	0	100.00	0.49	0.00
GCA_000735715.2_ASM73571v2_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	506	4	0	0	0	99.65	1.24	0.00
GCA_000736515.1_ASM73651v1_genomic	k__Bacteria (UID2569)	434	278	186	0	278	0	0	0	0	100.00	0.00	0.00
GCA_000737665.1_ASM73766v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	2	322	0	0	0	0	99.02	0.00	0.00
GCA_000737685.1_ASM73768v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	5	501	5	0	0	0	98.94	0.90	20.00
GCA_000737695.1_ASM73769v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	500	10	0	0	0	99.65	1.69	0.00
GCA_000737705.1_ASM73770v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_000737715.1_ASM73771v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	1	322	1	0	0	0	99.93	0.25	0.00
GCA_000737765.1_ASM73776v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	1	321	2	0	0	0	99.93	0.49	50.00
GCA_000737775.1_ASM73777v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_000737785.1_ASM73778v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	1	321	2	0	0	0	99.75	0.74	0.00
GCA_000738495.1_Chry1.0_genomic	o__Flavobacteriales (UID2815)	123	324	204	10	312	2	0	0	0	96.57	0.74	0.00
GCA_000739395.1_ASM73939v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	507	2	0	0	0	99.29	0.44	0.00
GCA_000744105.1_ASM74410v1_genomic	s__algicola (UID2846)	47	571	303	1	567	3	0	0	0	99.67	0.50	0.00
GCA_000744275.1_ASM74427v1_genomic	s__algicola (UID2847)	33	496	263	2	492	1	1	0	0	99.43	0.38	0.00
GCA_000744495.1_ASM74449v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_000744555.1_ASM74455v1_genomic	s__algicola (UID2846)	47	571	303	1	568	2	0	0	0	99.67	0.66	0.00
GCA_000744835.1_ASM74483v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	505	5	0	0	0	99.65	0.71	0.00
GCA_000745185.1_ASM74518v1_genomic	s__algicola (UID2846)	47	571	303	2	561	8	0	0	0	99.34	1.71	0.00
GCA_000745315.1_ASM74531v1_genomic	s__algicola (UID2847)	33	496	263	2	492	1	1	0	0	99.43	0.63	0.00
GCA_000745535.1_ASM74553v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_000745775.1_ASM74577v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	506	4	0	0	0	99.65	0.42	0.00
GCA_000745795.1_ASM74579v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.74	0.00
GCA_000746315.1_ASM74631v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_000746845.1_ASM74684v1_genomic	s__algicola (UID2847)	33	496	263	3	492	1	0	0	0	98.86	0.19	0.00
GCA_000747685.1_ASM74768v1_genomic	s__algicola (UID2847)	33	496	263	23	472	1	0	0	0	94.29	0.08	0.00
GCA_000750195.1_ASM75019v1_genomic	s__algicola (UID2846)	47	571	303	1	568	2	0	0	0	99.67	0.33	100.00
GCA_000751595.1_Weeksella_massiliensis_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_000754305.1_ASM75430v1_genomic	k__Bacteria (UID2565)	2921	152	93	69	83	0	0	0	0	41.79	0.00	0.00
GCA_000754365.1_ASM75436v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	507	2	0	0	0	99.29	0.44	0.00
GCA_000754405.1_ASM75440v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	508	1	0	0	0	99.29	0.35	0.00
GCA_000755265.1_ASM75526v1_genomic	s__algicola (UID2847)	33	496	263	26	467	3	0	0	0	93.98	0.86	0.00
GCA_000755285.1_ASM75528v1_genomic	s__algicola (UID2847)	33	496	263	23	471	2	0	0	0	94.41	0.57	0.00
GCA_000755305.1_ASM75530v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	10	501	0	0	0	0	97.47	0.00	0.00
GCA_000755325.1_ASM75532v1_genomic	s__algicola (UID2847)	33	496	263	23	471	2	0	0	0	95.33	0.46	0.00
GCA_000756505.1_ASM75650v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_000757385.1_ASM75738v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	510	0	0	0	0	99.65	0.00	0.00
GCA_000764435.1_ASM76443v1_genomic	s__algicola (UID2846)	47	571	303	1	567	3	0	0	0	99.67	0.54	0.00
GCA_000764515.1_ASM76451v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_000764755.1_ASM76475v1_genomic	s__algicola (UID2846)	47	571	303	17	552	2	0	0	0	95.97	0.38	0.00
GCA_000764775.1_ASM76477v1_genomic	s__algicola (UID2846)	47	571	303	17	549	5	0	0	0	96.04	0.72	0.00
GCA_000764795.1_ASM76479v1_genomic	s__algicola (UID2846)	47	571	303	26	540	5	0	0	0	95.14	1.04	0.00
GCA_000764815.1_ASM76481v1_genomic	s__algicola (UID2847)	33	496	263	23	472	1	0	0	0	94.59	0.38	0.00
GCA_000764835.1_ASM76483v1_genomic	s__algicola (UID2846)	47	571	303	30	535	5	1	0	0	94.71	1.45	0.00
GCA_000766795.1_ASM76679v1_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	3	540	4	1	0	0	99.16	0.83	0.00
GCA_000766805.1_ASM76680v1_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	4	541	3	0	0	0	98.88	0.56	0.00
GCA_000767095.1_ASM76709v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	506	2	0	0	0	99.12	0.44	0.00
GCA_000769435.1_ASM76943v1_genomic	s__algicola (UID2847)	33	496	263	1	494	1	0	0	0	99.62	0.19	0.00
GCA_000769445.1_ASM76944v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_000769815.1_ASM76981v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	510	0	0	0	0	99.65	0.00	0.00
GCA_000769825.1_ASM76982v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	508	0	0	0	0	99.46	0.00	0.00
GCA_000769835.1_ASM76983v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	510	0	0	0	0	99.65	0.00	0.00
GCA_000769895.1_ASM76989v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	507	3	0	0	0	99.65	0.35	0.00
GCA_000769915.1_ASM76991v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	509	1	0	0	0	99.65	0.12	0.00
GCA_000769935.1_ASM76993v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	510	0	0	0	0	99.65	0.00	0.00
GCA_000773465.1_ASM77346v1_genomic	k__Bacteria (UID2565)	2921	152	93	10	140	2	0	0	0	94.23	1.61	0.00
GCA_000775755.1_ASM77575v1_genomic	s__algicola (UID2846)	47	571	303	3	565	2	0	1	0	99.34	0.87	12.50
GCA_000789235.1_ASM78923v1_genomic	s__algicola (UID2846)	47	571	303	1	563	7	0	0	0	99.67	1.65	0.00
GCA_000797445.1_ASM79744v1_genomic	s__algicola (UID2846)	47	571	303	2	555	14	0	0	0	99.59	2.72	92.86
GCA_000797465.1_ASM79746v1_genomic	s__algicola (UID2846)	47	571	303	10	557	4	0	0	0	99.06	0.99	0.00
GCA_000799195.1_ASM79919v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_000799235.1_ASM79923v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_000799255.1_ASM79925v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_000799325.1_ASM79932v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.37	0.00
GCA_000799335.1_ASM79933v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_000799375.1_ASM79937v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_000799455.1_ASM79945v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_000799465.1_ASM79946v1_genomic	s__algicola (UID2846)	47	571	303	1	569	1	0	0	0	99.67	0.17	0.00
GCA_000799515.1_ASM79951v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_000799565.1_ASM79956v1_genomic	s__algicola (UID2846)	47	571	303	1	565	5	0	0	0	99.67	0.76	0.00
GCA_000799645.1_ASM79964v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.49	0.00
GCA_000800075.1_ASM80007v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_000800435.1_ASM80043v1_genomic	k__Bacteria (UID2565)	2921	152	93	68	84	0	0	0	0	39.27	0.00	0.00
GCA_000801615.1_ASM80161v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	4	506	1	0	0	0	98.59	0.35	0.00
GCA_000801625.1_ASM80162v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	23	485	3	0	0	0	94.64	0.62	0.00
GCA_000801635.1_ASM80163v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	10	499	2	0	0	0	97.41	0.44	0.00
GCA_000801645.1_ASM80164v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	15	493	3	0	0	0	96.66	0.56	0.00
GCA_000801695.1_ASM80169v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	5	505	1	0	0	0	98.59	0.35	0.00
GCA_000801715.1_ASM80171v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	507	1	0	0	0	98.94	0.35	0.00
GCA_000805695.1_ASM80569v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_000807225.1_ASM80722v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	508	2	0	0	0	99.65	0.53	50.00
GCA_000812825.1_ASM81282v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	504	5	1	0	0	99.65	1.20	0.00
GCA_000812865.1_ASM81286v1_genomic	o__Flavobacteriales (UID2815)	123	323	204	0	316	7	0	0	0	100.00	1.86	0.00
GCA_000812875.1_ASM81287v1_genomic	o__Flavobacteriales (UID2815)	123	323	204	0	319	4	0	0	0	100.00	1.63	0.00
GCA_000812945.1_ASM81294v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	4	503	2	2	0	0	98.59	0.88	0.00
GCA_000812985.1_ASM81298v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	493	17	0	0	0	99.65	1.27	0.00
GCA_000813005.1_ASM81300v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	504	4	2	0	0	99.65	0.88	20.00
GCA_000813825.1_ASM81382v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_000820645.1_PRJEB1544_assembly_1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_000826645.1_ASM82664v1_genomic	s__algicola (UID2846)	47	571	303	2	564	5	0	0	0	99.65	0.63	0.00
GCA_000826655.1_ASM82665v1_genomic	s__algicola (UID2846)	47	571	303	2	567	2	0	0	0	99.50	0.33	0.00
GCA_000827555.1_CcanD38.1_genomic	p__Bacteroidetes (UID2605)	350	316	210	1	312	3	0	0	0	99.52	0.95	33.33
GCA_000827575.1_Cc11.1_genomic	p__Bacteroidetes (UID2605)	350	316	210	13	303	0	0	0	0	95.44	0.00	0.00
GCA_000827615.1_Ccyn2B.1_genomic	p__Bacteroidetes (UID2605)	350	316	210	0	315	1	0	0	0	100.00	0.24	100.00
GCA_000827635.1_Cc12.1_genomic	p__Bacteroidetes (UID2605)	350	316	210	12	302	2	0	0	0	96.16	0.63	50.00
GCA_000827655.1_Ccyn49044.1_genomic	p__Bacteroidetes (UID2605)	350	316	210	0	315	1	0	0	0	100.00	0.48	0.00
GCA_000827695.1_CcanD95.1_genomic	p__Bacteroidetes (UID2605)	350	316	210	2	310	4	0	0	0	99.05	1.67	50.00
GCA_000827715.1_CcanD93.1_genomic	p__Bacteroidetes (UID2605)	350	316	210	1	314	1	0	0	0	99.52	0.10	100.00
GCA_000827735.1_Ccyn74.1_genomic	p__Bacteroidetes (UID2605)	350	316	210	0	316	0	0	0	0	100.00	0.00	0.00
GCA_000828715.1_ASM82871v1_genomic	s__algicola (UID2846)	47	571	303	1	567	3	0	0	0	99.67	0.54	0.00
GCA_000829155.1_ASM82915v1_genomic	k__Bacteria (UID2565)	2921	152	93	50	102	0	0	0	0	54.20	0.00	0.00
GCA_000829375.1_ASM82937v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_000831185.1_ASM83118v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	507	2	0	0	0	99.29	0.44	0.00
GCA_000831205.1_ASM83120v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	507	2	0	0	0	99.29	0.44	0.00
GCA_000831225.1_ASM83122v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	507	2	0	0	0	99.29	0.44	0.00
GCA_000831385.1_ASM83138v1_genomic	s__algicola (UID2847)	33	496	263	9	487	0	0	0	0	97.78	0.00	0.00
GCA_000831465.1_ASM83146v1_genomic	k__Bacteria (UID2565)	2921	152	93	54	98	0	0	0	0	49.66	0.00	0.00
GCA_000832125.1_ASM83212v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	508	2	0	0	0	99.65	0.14	0.00
GCA_000833025.1_ASM83302v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	508	2	0	0	0	99.65	0.29	0.00
GCA_000834715.1_ASM83471v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	503	6	1	0	0	99.65	2.08	11.11
GCA_000934685.1_ASM93468v1_genomic	s__algicola (UID2846)	47	571	303	3	567	1	0	0	0	99.28	0.11	0.00
GCA_000941055.1_ASM94105v1_genomic	s__algicola (UID2846)	47	571	303	1	564	6	0	0	0	99.67	1.15	0.00
GCA_000943555.1_ASM94355v1_genomic	s__algicola (UID2846)	47	571	303	4	538	29	0	0	0	99.01	4.21	86.21
GCA_000943565.1_ASM94356v1_genomic	s__algicola (UID2846)	47	571	303	4	561	6	0	0	0	99.01	1.32	0.00
GCA_000947275.1_Cc2.1_genomic	p__Bacteroidetes (UID2605)	350	316	210	14	301	0	1	0	0	93.81	0.48	0.00
GCA_000952855.1_ASM95285v1_genomic	s__algicola (UID2847)	33	496	263	2	494	0	0	0	0	99.24	0.00	0.00
GCA_000955665.1_ASM95566v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_000961845.1_41k_genomic	k__Bacteria (UID2569)	434	278	186	15	261	2	0	0	0	95.00	1.08	50.00
GCA_000963865.1_ASM96386v1_genomic	s__algicola (UID2846)	47	571	303	3	565	2	1	0	0	99.01	0.47	0.00
GCA_000967805.1_ASM96780v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	509	1	0	0	0	99.65	0.35	0.00
GCA_000971575.2_ASM97157v2_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	507	2	0	0	0	99.29	0.44	0.00
GCA_000971605.2_ASM97160v2_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	507	2	0	0	0	99.29	0.44	0.00
GCA_000971645.2_ASM97164v2_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	507	2	0	0	0	99.29	0.44	0.00
GCA_000971685.2_ASM97168v2_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	507	2	0	0	0	99.29	0.44	0.00
GCA_000971735.2_ASM97173v2_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	507	2	0	0	0	99.29	0.44	0.00
GCA_000971785.2_ASM97178v2_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	7	503	1	0	0	0	98.82	0.18	0.00
GCA_000973105.1_ASM97310v1_genomic	s__algicola (UID2846)	47	571	303	1	566	4	0	0	0	99.67	1.04	0.00
GCA_000981625.1_ASM98162v1_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	117	417	14	0	0	0	83.59	2.90	35.71
GCA_000981635.1_ASM98163v1_genomic	k__Bacteria (UID203)	5449	103	57	52	38	13	0	0	0	76.32	19.30	61.54
GCA_000981645.1_ASM98164v1_genomic	k__Bacteria (UID2569)	434	278	186	24	254	0	0	0	0	91.47	0.00	0.00
GCA_000982575.1_PW2806_genomic	k__Bacteria (UID2565)	2921	152	93	0	150	2	0	0	0	100.00	1.08	0.00
GCA_001005305.1_ASM100530v1_genomic	s__algicola (UID2846)	47	571	303	2	564	5	0	0	0	99.59	0.77	0.00
GCA_001005315.1_ASM100531v1_genomic	s__algicola (UID2846)	47	571	303	3	561	7	0	0	0	99.48	1.24	0.00
GCA_001011675.1_ASM101167v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	151	1	0	0	0	100.00	1.08	0.00
GCA_001013295.1_ASM101329v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.49	100.00
GCA_001020565.1_ASM102056v1_genomic	s__algicola (UID2846)	47	571	303	1	569	1	0	0	0	99.67	0.05	0.00
GCA_001021975.1_ASM102197v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_001027725.1_ASM102772v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	507	3	0	0	0	99.65	0.65	33.33
GCA_001027945.1_ASM102794v1_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	1	543	4	0	0	0	99.66	0.72	25.00
GCA_001039595.1_ASM103959v1_genomic	k__Bacteria (UID203)	5449	104	58	89	15	0	0	0	0	20.69	0.00	0.00
GCA_001045435.1_ASM104543v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.74	0.00
GCA_001045445.1_ASM104544v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_001045455.1_ASM104545v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_001045465.1_ASM104546v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.25	0.00
GCA_001050935.1_ASM105093v1_genomic	k__Bacteria (UID2565)	2921	152	93	1	149	2	0	0	0	98.92	1.08	0.00
GCA_001051075.1_ASM105107v1_genomic	o__Flavobacteriales (UID2815)	123	323	204	5	318	0	0	0	0	98.83	0.00	0.00
GCA_001051115.1_ASM105111v1_genomic	o__Flavobacteriales (UID2815)	123	323	204	3	320	0	0	0	0	99.25	0.00	0.00
GCA_001051975.1_ASM105197v1_genomic	k__Bacteria (UID2565)	2921	152	93	5	147	0	0	0	0	95.70	0.00	0.00
GCA_001057035.1_ASM105703v1_genomic	p__Bacteroidetes (UID2605)	350	316	210	0	316	0	0	0	0	100.00	0.00	0.00
GCA_001077795.1_ASM107779v1_genomic	o__Flavobacteriales (UID2815)	123	323	204	0	323	0	0	0	0	100.00	0.00	0.00
GCA_001187685.1_ASM118768v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_001263145.1_ASM126314v1_genomic	o__Flavobacteriales (UID2815)	123	323	204	0	321	2	0	0	0	100.00	0.98	0.00
GCA_001272615.1_ASM127261v1_genomic	k__Bacteria (UID2565)	2921	152	93	55	97	0	0	0	0	49.30	0.00	0.00
GCA_001275605.1_ASM127560v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	504	6	0	0	0	99.65	1.14	0.00
GCA_001278115.1_ASM127811v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	510	0	0	0	0	99.65	0.00	0.00
GCA_001278825.1_ASM127882v1_genomic	p__Bacteroidetes (UID2605)	350	316	210	0	316	0	0	0	0	100.00	0.00	0.00
GCA_001280435.1_ASM128043v1_genomic	s__algicola (UID2846)	47	571	303	1	567	3	0	0	0	99.67	0.50	0.00
GCA_001280505.1_ASM128050v1_genomic	s__algicola (UID2846)	47	571	303	1	529	41	0	0	0	99.67	4.95	95.12
GCA_001280515.1_ASM128051v1_genomic	s__algicola (UID2846)	47	571	303	2	563	6	0	0	0	99.34	0.91	0.00
GCA_001280865.1_DSW5v1_genomic	f__Flavobacteriaceae (UID2845)	53	548	298	2	544	2	0	0	0	99.61	0.67	0.00
GCA_001295265.1_ASM129526v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	322	2	0	0	0	100.00	0.49	0.00
GCA_001297705.1_ASM129770v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	323	1	0	0	0	100.00	0.49	0.00
GCA_001306415.1_ASM130641v1_genomic	s__algicola (UID2846)	47	571	303	4	564	3	0	0	0	98.68	0.99	0.00
GCA_001310225.1_ASM131022v1_genomic	s__algicola (UID2846)	47	571	303	4	563	4	0	0	0	98.68	0.53	0.00
GCA_001315805.1_ASM131580v1_genomic	s__algicola (UID2846)	47	571	303	2	568	1	0	0	0	99.34	0.17	0.00
GCA_001401755.1_ASM140175v1_genomic	s__algicola (UID2847)	33	496	263	1	494	1	0	0	0	99.62	0.19	0.00
GCA_001403755.1_Chryseobacterium_senegalensis_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	321	3	0	0	0	100.00	0.98	33.33
GCA_001404975.1_ASM140497v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	509	1	0	0	0	99.65	0.07	0.00
GCA_001404985.1_ASM140498v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	509	1	0	0	0	99.65	0.05	0.00
GCA_001413925.1_ASM141392v1_genomic	s__algicola (UID2847)	33	496	263	7	486	3	0	0	0	98.16	0.76	33.33
GCA_001413955.1_ASM141395v1_genomic	s__algicola (UID2846)	47	571	303	2	561	7	1	0	0	99.34	1.71	70.00
GCA_001418015.1_ASM141801v1_genomic	s__algicola (UID2846)	47	571	303	1	568	2	0	0	0	99.67	0.41	100.00
GCA_001418085.1_ASM141808v1_genomic	s__algicola (UID2846)	47	571	303	2	568	1	0	0	0	99.34	0.06	100.00
GCA_001418105.1_ASM141810v1_genomic	s__algicola (UID2846)	47	571	303	1	568	2	0	0	0	99.67	0.44	0.00
GCA_001418685.1_ASM141868v1_genomic	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
GCA_001420285.1_ASM142028v1_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_001421435.1_Leaf201_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_001422725.1_Leaf82_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	506	4	0	0	0	99.65	0.55	25.00
GCA_001423985.1_Leaf359_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	508	2	0	0	0	99.65	0.35	0.00
GCA_001424105.1_Leaf394_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_001424145.1_Leaf404_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_001424585.1_Leaf180_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_001425355.1_Leaf405_genomic	o__Flavobacteriales (UID2815)	123	324	204	0	324	0	0	0	0	100.00	0.00	0.00
GCA_001427905.1_Root420_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	508	2	0	0	0	99.65	0.14	0.00
GCA_001428525.1_Root186_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	506	4	0	0	0	99.65	1.06	0.00
GCA_001429295.1_Root935_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	2	504	5	0	0	0	99.29	0.62	20.00
GCA_001429765.1_Root901_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	507	3	0	0	0	99.65	0.49	0.00
GCA_001430825.1_ASM143082v1_genomic	s__algicola (UID2846)	47	571	303	1	566	4	0	0	0	99.67	0.42	0.00
GCA_001430865.1_ASM143086v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	3	502	6	0	0	0	99.35	0.80	83.33
GCA_001431365.1_ASM143136v1_genomic	s__algicola (UID2847)	33	496	263	2	492	2	0	0	0	99.43	0.51	0.00
GCA_001431805.1_ASM143180v1_genomic	f__Flavobacteriaceae (UID2817)	81	511	283	1	509	1	0	0	0	99.65	0.35	0.00
GCA_001437955.1_ASM143795v1_genomic	k__Bacteria (UID2569)	434	278	186	56	208	13	1	0	0	76.52	3.94	81.25
GCA_001437985.1_ASM143798v1_genomic	k__Bacteria (UID2569)	434	278	186	58	217	3	0	0	0	77.56	0.56	33.33
GCA_001438015.1_ASM143801v1_genomic	k__Bacteria (UID2569)	434	278	186	37	235	6	0	0	0	87.06	0.73	33.33
GCA_001438125.1_ASM143812v1_genomic	s__algicola (UID2847)	33	496	263	32	457	7	0	0	0	93.58	1.08	14.29
GCA_001438165.1_ASM143816v1_genomic	k__Bacteria (UID2569)	434	278	186	10	259	9	0	0	0	95.70	2.41	11.11
GCA_001438175.1_ASM143817v1_genomic	k__Bacteria (UID2569)	434	278	186	10	268	0	0	0	0	95.43	0.00	0.00
GCA_001438205.1_ASM143820v1_genomic	k__Bacteria (UID2569)	434	278	186	5	273	0	0	0	0	97.85	0.00	0.00
GCA_001438225.1_ASM143822v1_genomic	s__algicola (UID2846)	47	571	303	56	509	6	0	0	0	87.92	1.29	16.67
