Genome_ID,Bin_Id,Marker lineage,Completeness,Contamination,Strain_heterogeneity,Quality_score,classification,Domain,Phyla,Class,Order,Family,Genus,Species,n_scaffolds,n_contigs,scaf_bp,contig_bp,gap_pct,scaf_N50,scaf_L50,ctg_N50,ctg_L50,scaf_N90,scaf_L90,ctg_N90,ctg_L90,scaf_max,ctg_max,scaf_n_gt50K,scaf_pct_gt50K,gc_avg,gc_std,Classification_quality
GCA_000253275.1,GCA_000253275.1_ASM25327v1_genomic,f__Flavobacteriaceae (UID2817),98.59,0.71,0.0,95.04,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium branchiophilum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium branchiophilum,2,2,3563292,3563292,0.0,1,3559884,1,3559884,1,3559884,1,3559884,3559884,3559884,1,99.904,0.32858000000000004,0.003,Medium
GCA_000255455.1,GCA_000255455.1_ASM25545v1_genomic,s__algicola (UID2847),98.67,0.4,0.0,96.67,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquimarina;s__Aquimarina agarilytica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquimarina,Aquimarina agarilytica,89,131,4257070,4253671,0.08,13,110378,22,58291,45,25719,70,18841,240328,153286,31,79.62100000000001,0.32807,0.028189999999999996,High
GCA_000258765.1,GCA_000258765.1_CBA3202_1.0_genomic,s__algicola (UID2847),98.95,0.0,0.0,98.95,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gillisia;s__Gillisia marina,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia,Gillisia marina,116,116,2981404,2981404,0.0,15,76588,15,76588,45,19122,45,19122,236964,236964,22,67.098,0.34853,0.03812,High
GCA_000260115.1,GCA_000260115.1_ASM26011v1_genomic,s__algicola (UID2846),99.67,0.0,0.0,99.67,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Joostella;s__Joostella marina,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Joostella,Joostella marina,2,3,4508243,4508143,0.002,1,3950031,2,1829066,2,558212,3,558212,3950031,2120865,2,100.0,0.33595,0.00075,Medium
GCA_000260835.1,GCA_000260835.1_ASM26083v1_genomic,s__algicola (UID2846),99.67,0.0,0.0,99.67,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Imtechella;s__Imtechella halotolerans,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Imtechella,Imtechella halotolerans,44,44,3086951,3086951,0.0,4,337071,4,337071,16,40975,16,40975,691666,691666,14,87.396,0.35503,0.042660000000000003,Medium
GCA_000264055.1,GCA_000264055.1_Flav123_1.0_genomic,f__Flavobacteriaceae (UID2817),99.12,0.12,0.0,98.52000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp000264055,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp000264055,285,285,3955605,3955587,0.0,41,33333,41,33333,136,8237,136,8237,90294,90294,14,22.625999999999998,0.34833000000000003,0.031580000000000004,High
GCA_000265385.1,GCA_000265385.1_ASM26538v1_genomic,s__algicola (UID2847),99.49,0.19,0.0,98.53999999999999,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;s__Aequorivita sublithincola,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aequorivita,Aequorivita sublithincola,1,1,3520671,3520671,0.0,1,3520671,1,3520671,1,3520671,1,3520671,3520671,3520671,1,100.0,0.36191,0.0,Medium
GCA_000265465.1,GCA_000265465.1_ASM26546v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Ornithobacterium;s__Ornithobacterium rhinotracheale,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Ornithobacterium,Ornithobacterium rhinotracheale,1,1,2399175,2399175,0.0,1,2399175,1,2399175,1,2399175,1,2399175,2399175,2399175,1,100.0,0.37218,0.0,Medium
GCA_000271925.1,GCA_000271925.1_Coraltaxon412F0487v1.0_genomic,p__Bacteroidetes (UID2605),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga ochracea,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga ochracea,62,62,2590781,2590781,0.0,12,77541,12,77541,33,24394,33,24394,185200,185200,21,72.94,0.39455,0.03834,High
GCA_000277585.1,GCA_000277585.1_CochraceaHolt25v1.0_genomic,p__Bacteroidetes (UID2605),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga ochracea,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga ochracea,42,42,2653757,2653757,0.0,8,114967,8,114967,26,33721,26,33721,231723,231723,17,76.471,0.39502,0.02248,Medium
GCA_000277665.1,GCA_000277665.1_Coraltaxon335F0486v1.0_genomic,p__Bacteroidetes (UID2605),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga ochracea,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga ochracea,38,38,2545989,2545989,0.0,7,105120,7,105120,24,28991,24,28991,349027,349027,16,79.112,0.3959,0.0203,Medium
GCA_000278705.1,GCA_000278705.1_ASM27870v1_genomic,f__Flavobacteriaceae (UID2817),99.65,0.0,0.0,99.65,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium anhuiense,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium anhuiense,54,54,5336938,5336938,0.0,7,293899,7,293899,20,99567,20,99567,494174,494174,24,97.654,0.34441,0.04658,Medium
GCA_000282055.1,GCA_000282055.1_CF136.fsa_genomic,f__Flavobacteriaceae (UID2817),99.65,1.06,0.0,94.35000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp000282055,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp000282055,113,113,5102016,5102002,0.0,18,89762,18,89762,60,24647,60,24647,298541,298540,34,72.477,0.33593,0.0308,High
GCA_000282115.1,GCA_000282115.1_Chryseobacterium.strCF314_v1.0_genomic,o__Flavobacteriales (UID2815),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium sp000744495,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp000744495,119,119,4484672,4484672,0.0,18,80113,18,80113,60,21119,60,21119,336918,336918,29,67.587,0.36615,0.02338,High
GCA_000283015.1,GCA_000283015.1_P735.v1.0_genomic,s__algicola (UID2846),99.34,0.71,0.0,95.79,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arenitalea;s__Arenitalea lutea,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Arenitalea,Arenitalea lutea,51,51,3384849,3384849,0.0,6,240041,6,240041,16,81896,16,81896,483653,483653,18,94.738,0.33335,0.04773,Medium
GCA_000293175.1,GCA_000293175.1_CspCM59v1.0_genomic,p__Bacteroidetes (UID2605),100.0,0.5,0.0,97.5,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga granulosa,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga granulosa,75,75,2785060,2785060,0.0,14,69526,14,69526,44,18409,44,18409,205791,205791,20,64.47800000000001,0.41333000000000003,0.03477,High
GCA_000295655.1,GCA_000295655.1_ASM29565v1_genomic,o__Flavobacteriales (UID2815),100.0,0.98,0.0,95.1,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Riemerella;s__Riemerella anatipestifer,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Riemerella,Riemerella anatipestifer,1,1,2309519,2309519,0.0,1,2309519,1,2309519,1,2309519,1,2309519,2309519,2309519,1,100.0,0.35072,0.0,Medium
GCA_000297855.1,GCA_000297855.1_Myro_odor_CCUG_3837_V1_genomic,f__Flavobacteriaceae (UID2817),99.65,0.18,0.0,98.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__Myroides odoratimimus,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides odoratimimus,4,46,4136542,4041097,2.307,2,1483594,6,244292,3,570590,22,58333,1868881,532634,4,100.0,0.34052,0.00596,Medium
GCA_000297875.1,GCA_000297875.1_Myro_odor_CIP103059_G12587_V1_genomic,f__Flavobacteriaceae (UID2817),99.65,1.23,0.0,93.5,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__Myroides odoratus,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides odoratus,14,98,4227641,4188881,0.917,2,1467134,14,85805,4,248668,48,24258,1540806,375189,6,97.45200000000001,0.35783000000000004,0.02915,Medium
GCA_000300875.1,GCA_000300875.1_ASM30087v1_genomic,s__algicola (UID2846),99.65,0.11,0.0,99.10000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Galbibacter;s__Galbibacter marinus,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Galbibacter,Galbibacter marinus,80,80,3572447,3572447,0.0,8,140824,8,140824,31,31446,31,31446,398436,398436,21,80.502,0.37038000000000004,0.02965,Medium
GCA_000301075.1,GCA_000301075.1_Berg_zooh_ATCC_43767_V1_genomic,o__Flavobacteriales (UID2815),100.0,0.25,0.0,98.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Bergeyella;s__Bergeyella zoohelcum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,Bergeyella zoohelcum,7,43,2332784,2309984,0.977,1,2280027,5,184774,1,2280027,20,32658,2280027,309862,1,97.738,0.36127,0.03196,Medium
GCA_000301095.1,GCA_000301095.1_Berg_zooh_CCUG_30536_V1_genomic,o__Flavobacteriales (UID2815),99.51,0.25,0.0,98.26,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Bergeyella;s__Bergeyella zoohelcum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,Bergeyella zoohelcum,5,35,2499181,2444142,2.202,1,1627166,3,202320,2,864530,11,51369,1627166,840246,2,99.70100000000001,0.36262,0.03891,Medium
GCA_000318255.2,GCA_000318255.2_ASM31825v2_genomic,p__Bacteroidetes (UID2605),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga ochracea,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga ochracea,76,202,2634285,2631765,0.096,15,65311,45,19701,42,18618,133,7192,203898,70817,21,64.73100000000001,0.39452,0.03555,High
GCA_000318275.2,GCA_000318275.2_ASM31827v2_genomic,p__Bacteroidetes (UID2605),99.52,0.71,0.0,95.97,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga sp000318275,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga sp000318275,103,258,2656035,2652935,0.11699999999999999,12,82775,27,32825,37,24027,84,8351,176722,87129,17,64.046,0.38401,0.05527000000000001,High
GCA_000318295.1,GCA_000318295.1_ASM31829v1_genomic,p__Bacteroidetes (UID2605),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga sp002209445,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga sp002209445,127,242,3218123,3215823,0.071,13,81163,28,34098,46,14901,104,7646,253069,176397,20,66.34,0.38515,0.05269,High
GCA_000318315.2,GCA_000318315.2_ASM31831v2_genomic,p__Bacteroidetes (UID2605),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga ochracea,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga ochracea,63,166,2739607,2736902,0.099,11,87907,33,28340,33,22123,98,9368,244566,71093,22,77.316,0.39371,0.026869999999999998,High
GCA_000321285.1,GCA_000321285.1_RA-SG_genomic,o__Flavobacteriales (UID2815),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Riemerella;s__Riemerella anatipestifer,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Riemerella,Riemerella anatipestifer,31,75,2172634,2159770,0.5920000000000001,2,436370,4,224073,5,107614,12,47435,904778,435075,5,93.291,0.3494,0.03904,Medium
GCA_000331695.1,GCA_000331695.1_ASM33169v1_genomic,o__Flavobacteriales (UID2815),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Riemerella;s__Riemerella anatipestifer,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Riemerella,Riemerella anatipestifer,1,1,2166321,2166321,0.0,1,2166321,1,2166321,1,2166321,1,2166321,2166321,2166321,1,100.0,0.35038,0.0,Medium
GCA_000331815.1,GCA_000331815.1_ASM33181v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia anophelis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia anophelis,66,66,4032720,4032720,0.0,7,207010,7,207010,21,62292,21,62292,401993,401993,23,93.316,0.35367,0.028980000000000002,Medium
GCA_000332115.1,GCA_000332115.1_ASM33211v1_genomic,s__algicola (UID2847),98.54,0.19,0.0,97.59,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Nonlabens;s__Nonlabens dokdonensis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Nonlabens,Nonlabens dokdonensis,1,1,3914632,3914632,0.0,1,3914632,1,3914632,1,3914632,1,3914632,3914632,3914632,1,100.0,0.35315,0.0,Medium
GCA_000333355.1,GCA_000333355.1_ASM33335v1_genomic,o__Flavobacteriales (UID2815),94.59,4.57,61.54,71.74000000000001,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium sp000333355,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp000333355,697,701,4165754,4165493,0.006,83,15427,83,15427,295,2974,296,2974,104566,104565,3,5.542999999999999,0.37051999999999996,0.11043,Low
GCA_000335775.1,GCA_000335775.1_WG21.1.0_genomic,f__Flavobacteriaceae (UID2817),99.65,0.7,0.0,96.15,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium tructae,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium tructae,84,84,5198514,5198508,0.0,13,112722,13,112722,39,41303,39,41303,346653,346653,33,84.71,0.3561,0.039060000000000004,High
GCA_000348685.1,GCA_000348685.1_Formosa_sp._AK20_genomic,s__algicola (UID2846),99.67,0.11,0.0,99.12,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Xanthomarina;s__Xanthomarina gelatinilytica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Xanthomarina,Xanthomarina gelatinilytica,47,47,3055484,3055484,0.0,5,164860,5,164860,17,67668,17,67668,901090,901090,19,95.212,0.35374,0.04501,Medium
GCA_000355805.1,GCA_000355805.1_ASM35580v1_genomic,s__algicola (UID2847),98.86,0.29,0.0,97.41,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Dokdonia;s__Dokdonia sp000355805,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Dokdonia sp000355805,1,12,3305193,3303993,0.036000000000000004,1,3305193,4,364989,1,3305193,9,168701,3305193,633619,1,100.0,0.37396,0.0,Medium
GCA_000355905.1,GCA_000355905.1_Pgondw1.0_genomic,s__algicola (UID2847),99.62,0.19,0.0,98.67,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;s__Psychroflexus gondwanensis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Psychroflexus,Psychroflexus gondwanensis,62,62,3311768,3311765,0.0,5,290486,5,290486,19,53915,19,53915,412604,412604,19,91.604,0.3575,0.028260000000000004,Medium
GCA_000367325.1,GCA_000367325.1_ASM36732v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,34,34,3840286,3840286,0.0,5,248179,5,248179,18,64201,18,64201,557384,557384,19,93.21,0.36435,0.022080000000000002,Medium
GCA_000374405.1,GCA_000374405.1_ASM37440v1_genomic,o__Flavobacteriales (UID2815),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Riemerella;s__Riemerella columbina,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Riemerella,Riemerella columbina,67,69,2436793,2436251,0.022000000000000002,8,116206,9,99022,31,19945,32,19945,276778,252159,15,70.67,0.35996999999999996,0.032119999999999996,Medium
GCA_000378485.1,GCA_000378485.1_ASM37848v1_genomic,f__Flavobacteriaceae (UID2817),99.46,0.0,0.0,99.46,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium rivuli,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium rivuli,23,26,4489248,4487368,0.042,4,439581,4,439581,12,72705,14,69077,712694,712694,15,95.59700000000001,0.39616999999999997,0.026869999999999998,Medium
GCA_000378765.1,GCA_000378765.1_ASM37876v1_genomic,s__algicola (UID2847),99.62,0.0,0.0,99.62,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;s__Psychroflexus tropicus,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Psychroflexus,Psychroflexus tropicus,17,28,3001811,2995746,0.20199999999999999,2,990053,3,398616,5,145691,7,134995,1008924,1008924,7,98.34200000000001,0.36549,0.054279999999999995,Medium
GCA_000379185.1,GCA_000379185.1_ASM37918v1_genomic,p__Bacteroidetes (UID2605),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga cynodegmi,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga cynodegmi,37,40,2657104,2656656,0.017,7,129716,7,129693,21,38004,23,38004,256813,256812,17,83.991,0.34399,0.02737,Medium
GCA_000382125.1,GCA_000382125.1_ASM38212v1_genomic,s__algicola (UID2846),99.28,1.11,0.0,93.73,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Eudoraea;s__Eudoraea adriatica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Eudoraea,Eudoraea adriatica,19,22,3906474,3902741,0.096,3,562897,3,562897,8,170675,9,151642,750395,750395,11,98.87299999999999,0.38251999999999997,0.05083,Medium
GCA_000382425.1,GCA_000382425.1_ASM38242v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Empedobacter;s__Empedobacter brevis,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Empedobacter,Empedobacter brevis,28,32,3792478,3790512,0.052000000000000005,5,290273,5,290273,14,93939,15,89792,614059,614059,18,98.537,0.32744,0.03447,Medium
GCA_000383355.1,GCA_000383355.1_ASM38335v1_genomic,f__Flavobacteriaceae (UID2845),89.1,3.73,69.23,70.44999999999999,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__SCGC-AAA160-P02;s__SCGC-AAA160-P02 sp000383355,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,SCGC-AAA160-P02,SCGC-AAA160-P02 sp000383355,80,84,2544614,2543041,0.062,7,115700,8,102543,27,20207,29,19420,339350,339348,15,74.816,0.31787,0.028189999999999996,Low
GCA_000401415.1,GCA_000401415.1_ASM40141v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia meningoseptica,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Elizabethkingia meningoseptica,115,115,3796928,3796928,0.0,17,64581,17,64581,57,20897,57,20897,308233,308233,22,58.114,0.36584,0.02683,High
GCA_000403785.1,GCA_000403785.1_ASM40378v1_genomic,s__algicola (UID2847),96.58,0.1,0.0,96.08,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gillisia;s__Gillisia sp000403785,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia,Gillisia sp000403785,54,54,3646721,3646721,0.0,5,225052,5,225052,17,71516,17,71516,735795,735795,19,93.477,0.33896,0.03561,Medium
GCA_000411115.1,GCA_000411115.1_Capn_gran_ATCC_51502_V1_genomic,p__Bacteroidetes (UID2605),100.0,0.5,0.0,97.5,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga granulosa,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga granulosa,20,28,2746278,2740113,0.22399999999999998,2,564152,3,302489,7,101328,10,71445,983603,741386,8,94.24799999999999,0.41472,0.04313,Medium
GCA_000411575.1,GCA_000411575.1_Capn_sp_oral_taxon_336_F0502_V1_genomic,p__Bacteroidetes (UID2605),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga ochracea,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga ochracea,8,30,2788212,2783006,0.187,3,503756,4,144772,5,207967,16,40033,779965,740774,7,99.20100000000001,0.39416999999999996,0.02226,Medium
GCA_000413415.1,GCA_000413415.1_Myro_odor_CCUG_12700_V1_genomic,f__Flavobacteriaceae (UID2817),99.65,0.18,0.0,98.75,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__Myroides odoratimimus,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides odoratimimus,7,44,4040949,3985124,1.381,1,2327542,7,209176,3,752284,20,64465,2327542,484441,3,99.65299999999999,0.34052,0.015309999999999999,Medium
GCA_000419685.1,GCA_000419685.1_ASM41968v1_genomic,f__Flavobacteriaceae (UID2817),99.65,0.0,0.0,99.65,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium antarcticum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium antarcticum,15,15,3079036,3078951,0.003,3,453607,3,453585,7,198768,7,198750,633003,633003,8,96.844,0.34969,0.03356,Medium
GCA_000422265.1,GCA_000422265.1_ASM42226v1_genomic,o__Flavobacteriales (UID2815),100.0,0.49,0.0,97.55,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Kaistella;s__Kaistella palustre,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Kaistella,Kaistella palustre,18,20,2982326,2981097,0.040999999999999995,4,374515,4,327052,8,127657,10,111623,545610,469605,11,96.27600000000001,0.41491999999999996,0.03166,Medium
GCA_000422365.1,GCA_000422365.1_ASM42236v1_genomic,s__algicola (UID2846),99.67,0.0,0.0,99.67,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Mesoflavibacter;s__Mesoflavibacter zeaxanthinifaciens,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Mesoflavibacter,Mesoflavibacter zeaxanthinifaciens,21,22,2966206,2965434,0.026000000000000002,4,338188,4,316549,9,125763,10,119735,603844,603844,11,98.52799999999999,0.3141,0.032869999999999996,Medium
