,Unnamed: 0,cazymes,Orfs_anno_cazymes%,orfs,index,Merops orfs total,GH total,Orfs_anno_merops%,Assembly accession,Genus,Family,scaf_bp,Completeness,MAG,Origin,Nr_BGCs,PEP:GH,BGCs/genomesize,merops_perMb,bgc_perMb,cazymes_perMb,PEP:GH_permb
110,GCA_000424665.1,126,3.981042654,3165,GCA_000424665.1,150,70,4.739336493,GCA_000424665.1,Salinimicrobium,Flavobacteriaceae,3544726,99.62,False,Non_marine,2,1.19047619,5.64E-07,42.31638778,0.564218504,35.54576574,1.19047619
111,GCA_000424985.1,103,2.782279849,3702,GCA_000424985.1,155,55,4.186925986,GCA_000424985.1,Arenibacter,Flavobacteriaceae,4480165,99.67,False,Marine,5,1.504854369,1.12E-06,34.59694007,1.116030325,22.99022469,1.504854369
112,GCA_000425305.1,65,1.817165222,3577,GCA_000425305.1,160,19,4.473022086,GCA_000425305.1,Psychroserpens,Flavobacteriaceae,3976448,99.67,False,Non_marine,2,2.461538462,5.03E-07,40.23691496,0.502961437,16.3462467,2.461538462
113,GCA_000425425.1,244,6.809935808,3583,GCA_000425425.1,120,166,3.349148758,GCA_000425425.1,Flavobacterium,Flavobacteriaceae,4244138,99.65,False,Non_marine,5,0.491803279,1.18E-06,28.27429268,1.178095528,57.49106179,0.491803279
114,GCA_000425445.1,236,5.739299611,4112,GCA_000425445.1,164,168,3.988326848,GCA_000425445.1,Flavobacterium,Flavobacteriaceae,4823485,99.65,False,Non_marine,4,0.694915254,8.29E-07,34.00031305,0.829275928,48.92727976,0.694915254
115,GCA_000425465.1,68,2.394366197,2840,GCA_000425465.1,117,35,4.11971831,GCA_000425465.1,Flavobacterium,Flavobacteriaceae,3192093,99.29,False,Non_marine,2,1.720588235,6.27E-07,36.65306744,0.626548161,21.30263749,1.720588235
116,GCA_000425485.1,51,1.499558953,3401,GCA_000425485.1,118,13,3.469567774,GCA_000425485.1,Flavobacterium,Flavobacteriaceae,3774544,99.65,False,Unclassified,4,2.31372549,1.06E-06,31.26205444,1.059730659,13.5115659,2.31372549
117,GCA_000425505.1,72,2.28862047,3146,GCA_000425505.1,124,35,3.941513032,GCA_000425505.1,Flavobacterium,Flavobacteriaceae,3631041,99.29,False,Marine,4,1.722222222,1.10E-06,34.14998619,1.101612458,19.82902424,1.722222222
118,GCA_000425645.1,90,3.369524523,2671,GCA_000425645.1,110,48,4.11830775,GCA_000425645.1,Gaetbulibacter,Flavobacteriaceae,3089149,99.5,False,Marine,3,1.222222222,9.71E-07,35.60851225,0.971141243,29.13423729,1.222222222
119,GCA_000426145.1,211,4.658865092,4529,GCA_000426145.1,173,137,3.819827777,GCA_000426145.1,Flavobacterium,Flavobacteriaceae,5264264,99.65,False,Non_marine,5,0.819905213,9.50E-07,32.86309349,0.94980039,40.08157646,0.819905213
120,GCA_000426465.1,115,3.070761015,3745,GCA_000426465.1,151,62,4.032042724,GCA_000426465.1,Epilithonimonas,Weeksellaceae,4118409,99.51,False,Non_marine,2,1.313043478,4.86E-07,36.66464404,0.485624424,27.9234044,1.313043478
121,GCA_000427335.1,107,2.672327672,4004,GCA_000427335.1,148,41,3.696303696,GCA_000427335.1,Winogradskyella,Flavobacteriaceae,4337031,98.99,False,Unclassified,4,1.38317757,9.22E-07,34.12472726,0.922289926,24.67125552,1.38317757
122,GCA_000428485.1,75,2.220248668,3378,GCA_000428485.1,119,31,3.522794553,GCA_000428485.1,Epilithonimonas,Weeksellaceae,3625890,100,False,Non_marine,3,1.586666667,8.27E-07,32.81952845,0.82738307,20.68457675,1.586666667
123,GCA_000429125.1,62,1.711761458,3622,GCA_000429125.1,167,15,4.610712314,GCA_000429125.1,Aequorivita,Flavobacteriaceae,4042904,99.62,False,Marine,5,2.693548387,1.24E-06,41.30694174,1.236734783,15.33551131,2.693548387
124,GCA_000429545.1,142,3.460882281,4103,GCA_000429545.1,153,84,3.728978796,GCA_000429545.1,Arenibacter,Flavobacteriaceae,4989751,99.67,False,Marine,5,1.077464789,1.00E-06,30.66285272,1.00205401,28.45833389,1.077464789
125,GCA_000430025.1,46,1.691176471,2720,GCA_000430025.1,101,8,3.713235294,GCA_000430025.1,Flavobacterium,Flavobacteriaceae,2880663,99.65,False,Non_marine,1,2.195652174,3.47E-07,35.06137302,0.347142307,15.96854613,2.195652174
126,GCA_000430545.1,42,1.142857143,3675,GCA_000430545.1,163,14,4.43537415,GCA_000430545.1,Tenacibaculum,Flavobacteriaceae,4124462,99.33,False,Marine,7,3.880952381,1.70E-06,39.52030592,1.697191052,10.18314631,3.880952381
127,GCA_000430645.1,165,2.97833935,5540,GCA_000430645.1,233,96,4.205776173,GCA_000430645.1,Aquimarina,Flavobacteriaceae,6245252,99.62,False,Marine,8,1.412121212,1.28E-06,37.3083424,1.28097313,26.4200708,1.412121212
128,GCA_000430665.1,74,1.833498513,4036,GCA_000430665.1,176,30,4.360753221,GCA_000430665.1,Aquimarina,Flavobacteriaceae,4903219,99.62,False,Marine,20,2.378378378,4.08E-06,35.89478667,4.078953031,15.09212621,2.378378378
129,GCA_000430825.1,126,3.148425787,4002,GCA_000430825.1,154,65,3.848075962,GCA_000430825.1,Chryseobacterium,Weeksellaceae,4214564,100,False,Non_marine,5,1.222222222,1.19E-06,36.53996001,1.186362338,29.89633091,1.222222222
130,GCA_000430845.1,119,2.952853598,4030,GCA_000430845.1,171,70,4.243176179,GCA_000430845.1,Chryseobacterium,Weeksellaceae,4439376,100,False,Non_marine,6,1.43697479,1.35E-06,38.51892698,1.351541298,26.80556907,1.43697479
131,GCA_000447375.1,104,2.859499588,3637,GCA_000447375.1,162,62,4.454220511,GCA_000447375.1,Elizabethkingia,Weeksellaceae,3960658,98.92,False,Non_marine,2,1.557692308,5.05E-07,40.90229452,0.504966599,26.25826315,1.557692308
132,GCA_000455605.1,62,2.266081871,2736,GCA_000455605.1,107,15,3.910818713,GCA_000455605.1,Flavobacterium,Flavobacteriaceae,2993089,99.29,False,Unclassified,4,1.725806452,1.34E-06,35.74902049,1.336411981,20.71438571,1.725806452
133,GCA_000466425.1,39,1.545166403,2524,GCA_000466425.1,83,12,3.288431062,GCA_000466425.1,Capnocytophaga,Flavobacteriaceae,2724306,100,False,Non_marine,1,2.128205128,3.67E-07,30.46647476,0.367065961,14.31557248,2.128205128
134,GCA_000468575.1,149,3.655544652,4076,GCA_000468575.1,152,90,3.729146222,GCA_000468575.1,Cellulophaga,Flavobacteriaceae,4613605,99.67,False,Unclassified,3,1.020134228,6.50E-07,32.94603678,0.650250726,32.29578605,1.020134228
135,GCA_000468595.1,129,3.244466801,3976,GCA_000468595.1,148,64,3.722334004,GCA_000468595.1,Cellulophaga,Flavobacteriaceae,4486477,99.67,False,Unclassified,3,1.147286822,6.69E-07,32.98802156,0.668676113,28.75307285,1.147286822
136,GCA_000468615.2,146,3.680362995,3967,GCA_000468615.2,152,87,3.831610789,GCA_000468615.2,Cellulophaga,Flavobacteriaceae,4635105,99.67,False,Unclassified,3,1.04109589,6.47E-07,32.79321612,0.647234529,31.49874706,1.04109589
137,GCA_000477035.2,136,3.4,4000,GCA_000477035.2,155,74,3.875,GCA_000477035.2,Cellulophaga,Flavobacteriaceae,4560540,99.67,False,Marine,4,1.139705882,8.77E-07,33.98720327,0.877089117,29.82102997,1.139705882
138,GCA_000482305.1,93,2.071730898,4489,GCA_000482305.1,195,42,4.343951882,GCA_000482305.1,Chryseobacterium,Weeksellaceae,4986577,100,False,Unclassified,8,2.096774194,1.60E-06,39.10498123,1.604306922,18.65006797,2.096774194
139,GCA_000495935.2,106,2.624411983,4039,GCA_000495935.2,169,62,4.184204011,GCA_000495935.2,Elizabethkingia,Weeksellaceae,4369828,100,False,Non_marine,3,1.594339623,6.87E-07,38.67429107,0.686525877,24.25724765,1.594339623
140,GCA_000495955.1,106,2.634849615,4023,GCA_000495955.1,169,62,4.20084514,GCA_000495955.1,Elizabethkingia,Weeksellaceae,4334646,100,False,Non_marine,3,1.594339623,6.92E-07,38.98818958,0.69209804,24.45413074,1.594339623
141,GCA_000495975.1,106,2.635504724,4022,GCA_000495975.1,169,62,4.201889607,GCA_000495975.1,Elizabethkingia,Weeksellaceae,4334105,100,False,Non_marine,3,1.594339623,6.92E-07,38.99305624,0.69218443,24.4571832,1.594339623
142,GCA_000495995.1,106,2.633540373,4025,GCA_000495995.1,169,62,4.198757764,GCA_000495995.1,Elizabethkingia,Weeksellaceae,4334661,100,False,Non_marine,3,1.594339623,6.92E-07,38.98805466,0.692095645,24.45404612,1.594339623
143,GCA_000496015.1,106,2.68899036,3942,GCA_000496015.1,166,62,4.211060375,GCA_000496015.1,Elizabethkingia,Weeksellaceae,4239486,100,False,Non_marine,3,1.566037736,7.08E-07,39.1556901,0.707632954,25.00303103,1.566037736
144,GCA_000496035.1,110,2.866076081,3838,GCA_000496035.1,159,62,4.142782699,GCA_000496035.1,Elizabethkingia,Weeksellaceae,4123800,100,False,Unclassified,3,1.445454545,7.27E-07,38.55667103,0.727484359,26.6744265,1.445454545
145,GCA_000496055.1,112,2.958267301,3786,GCA_000496055.1,158,62,4.173269942,GCA_000496055.1,Elizabethkingia,Weeksellaceae,4091484,100,False,Non_marine,3,1.410714286,7.33E-07,38.61679528,0.73323029,27.37393083,1.410714286
146,GCA_000498475.1,51,1.773913043,2875,GCA_000498475.1,113,9,3.930434783,GCA_000498475.1,Flavobacterium,Flavobacteriaceae,3113956,99.65,False,Unclassified,2,2.215686275,6.42E-07,36.28824556,0.642269833,16.37788074,2.215686275
147,GCA_000498495.1,55,1.809210526,3040,GCA_000498495.1,132,10,4.342105263,GCA_000498495.1,Flavobacterium,Flavobacteriaceae,3387090,99.65,False,Non_marine,1,2.4,2.95E-07,38.97150651,0.295238686,16.23812771,2.4
148,GCA_000498515.1,51,1.895206243,2691,GCA_000498515.1,110,9,4.08769974,GCA_000498515.1,Flavobacterium,Flavobacteriaceae,2894932,99.65,False,Unclassified,2,2.156862745,6.91E-07,37.99743828,0.690862514,17.61699411,2.156862745
149,GCA_000498535.1,51,1.639871383,3110,GCA_000498535.1,122,11,3.922829582,GCA_000498535.1,Flavobacterium,Flavobacteriaceae,3466544,99.65,False,Unclassified,1,2.392156863,2.88E-07,35.193553,0.288471746,14.71205904,2.392156863
150,GCA_000509405.1,40,1.401541696,2854,GCA_000509405.1,118,12,4.134548003,GCA_000509405.1,Tenacibaculum,Flavobacteriaceae,3225035,99.22,False,Unclassified,3,2.95,9.30E-07,36.5887502,0.930222463,12.40296617,2.95
151,GCA_000511935.2,120,3.665241295,3274,GCA_000511935.2,153,74,4.673182651,GCA_000511935.2,Zhouia,Flavobacteriaceae,3787699,99.34,False,Unclassified,1,1.275,2.64E-07,40.39391726,0.264012531,31.68150373,1.275
152,GCA_000518405.1,30,1.085383502,2764,GCA_000518405.1,127,6,4.594790159,GCA_000518405.1,Tenacibaculum,Flavobacteriaceae,2897856,98.71,False,Unclassified,2,4.233333333,6.90E-07,43.8255041,0.690165419,10.35248128,4.233333333
153,GCA_000518485.1,83,2.727571476,3043,GCA_000518485.1,120,27,3.943476832,GCA_000518485.1,Olleya,Flavobacteriaceae,3343709,99.67,False,Unclassified,1,1.445783133,2.99E-07,35.88829052,0.299069088,24.82273428,1.445783133
154,GCA_000518505.1,84,2.663284718,3154,GCA_000518505.1,117,23,3.709575143,GCA_000518505.1,Olleya,Flavobacteriaceae,3467617,99.59,False,Unclassified,1,1.392857143,2.88E-07,33.74075049,0.288382483,24.22412856,1.392857143
155,GCA_000518525.1,85,2.676322418,3176,GCA_000518525.1,120,23,3.778337531,GCA_000518525.1,Olleya,Flavobacteriaceae,3491785,99.67,False,Unclassified,1,1.411764706,2.86E-07,34.36637708,0.286386476,24.34285043,1.411764706
156,GCA_000520835.1,90,2.088651659,4309,GCA_000520835.1,190,42,4.409375725,GCA_000520835.1,Chryseobacterium,Weeksellaceae,4753942,100,False,Unclassified,10,2.111111111,2.10E-06,39.96683174,2.10351746,18.93165714,2.111111111
157,GCA_000520955.1,100,2.320185615,4310,GCA_000520955.1,171,38,3.967517401,GCA_000520955.1,Aquimarina,Flavobacteriaceae,5262767,99.62,False,Unclassified,9,1.71,1.71E-06,32.49241321,1.710127011,19.00141123,1.71
158,GCA_000520975.1,99,1.827917282,5416,GCA_000520975.1,278,56,5.132939439,GCA_000520975.1,Aquimarina,Flavobacteriaceae,6206385,99.62,False,Marine,15,2.808080808,2.42E-06,44.79258054,2.416865857,15.95131465,2.808080808
159,GCA_000520995.1,88,1.628122109,5405,GCA_000520995.1,269,47,4.976873265,GCA_000520995.1,Aquimarina,Flavobacteriaceae,6056208,99.62,False,Unclassified,10,3.056818182,1.65E-06,44.4172327,1.651198242,14.53054453,3.056818182
160,GCA_000568425.1,98,2.823393835,3471,GCA_000568425.1,130,49,3.745318352,GCA_000568425.1,Cellulophaga,Flavobacteriaceae,3888117,99.67,False,Marine,1,1.326530612,2.57E-07,33.43520784,0.257193906,25.20500283,1.326530612
161,GCA_000611675.1,97,3.068649162,3161,GCA_000611675.1,138,46,4.365707055,GCA_000611675.1,Flavobacterium,Flavobacteriaceae,3652806,99.65,False,Unclassified,4,1.422680412,1.10E-06,37.77917579,1.095048574,26.55492791,1.422680412
162,GCA_000612925.1,112,2.552997493,4387,GCA_000612925.1,190,66,4.330977889,GCA_000612925.1,Chryseobacterium,Weeksellaceae,4457049,100,False,Non_marine,8,1.696428571,1.79E-06,42.6291028,1.794909592,25.12873428,1.696428571
163,GCA_000621125.1,102,2.379841344,4286,GCA_000621125.1,232,56,5.412972469,GCA_000621125.1,Maribacter,Flavobacteriaceae,4853010,99.67,False,Marine,6,2.274509804,1.24E-06,47.80538264,1.236346103,21.01788375,2.274509804
164,GCA_000626715.1,87,1.752265861,4965,GCA_000626715.1,246,46,4.954682779,GCA_000626715.1,Aquimarina,Flavobacteriaceae,5687995,99.62,False,Marine,10,2.827586207,1.76E-06,43.24898317,1.758088747,15.2953721,2.827586207
165,GCA_000633375.1,36,1.041365346,3457,GCA_000633375.1,131,8,3.789412786,GCA_000633375.1,Myroides,Flavobacteriaceae,3876324,99.65,False,Non_marine,0,3.638888889,0,33.79490466,0,9.287149371,3.638888889
166,GCA_000686885.1,54,1.836110167,2941,GCA_000686885.1,102,14,3.468208092,GCA_000686885.1,Flavobacterium,Flavobacteriaceae,3158735,99.65,False,Non_marine,2,1.888888889,6.33E-07,32.29140779,0.633164859,17.09545119,1.888888889
167,GCA_000687915.1,157,4.244390376,3699,GCA_000687915.1,130,103,3.514463368,GCA_000687915.1,Leeuwenhoekiella,Flavobacteriaceae,4281274,99.62,False,Marine,4,0.828025478,9.34E-07,30.36479328,0.934301332,36.67132727,0.828025478
168,GCA_000687935.1,99,2.872896111,3446,GCA_000687935.1,142,55,4.120719675,GCA_000687935.1,Polaribacter,Flavobacteriaceae,3996527,99.66,False,Marine,2,1.434343434,5.00E-07,35.53084966,0.500434502,24.77150786,1.434343434
169,GCA_000688315.1,123,2.94893311,4171,GCA_000688315.1,172,60,4.12371134,GCA_000688315.1,Maribacter,Flavobacteriaceae,4775040,99.67,False,Marine,4,1.398373984,8.38E-07,36.02064066,0.837689318,25.75894652,1.398373984
170,GCA_000688335.1,129,3.540065862,3644,GCA_000688335.1,149,71,4.088913282,GCA_000688335.1,Psychroserpens,Flavobacteriaceae,4106053,99.67,False,Marine,2,1.15503876,4.87E-07,36.2878901,0.487085773,31.41703237,1.15503876
171,GCA_000689455.1,107,2.921102921,3663,GCA_000689455.1,163,60,4.44990445,GCA_000689455.1,Elizabethkingia,Weeksellaceae,4036754,100,False,Unclassified,3,1.523364486,7.43E-07,40.37897776,0.74317137,26.50644553,1.523364486
172,GCA_000689515.1,108,2.928416486,3688,GCA_000689515.1,164,61,4.446854664,GCA_000689515.1,Elizabethkingia,Weeksellaceae,4032057,100,False,Unclassified,3,1.518518519,7.44E-07,40.67402817,0.744037101,26.78533562,1.518518519
173,GCA_000695795.1,224,7.05511811,3175,GCA_000695795.1,102,143,3.212598425,GCA_000695795.1,Flavobacterium,Flavobacteriaceae,3792640,99.47,False,Non_marine,3,0.455357143,7.91E-07,26.89419507,0.791005737,59.06176173,0.455357143
174,GCA_000708595.2,187,4.75826972,3930,GCA_000708595.2,170,121,4.325699746,GCA_000708595.2,Flavobacterium,Flavobacteriaceae,4597628,99.65,False,Unclassified,5,0.909090909,1.09E-06,36.97558828,1.087517302,40.67314711,0.909090909
175,GCA_000708615.2,120,3.051106026,3933,GCA_000708615.2,163,60,4.144419019,GCA_000708615.2,Chryseobacterium,Weeksellaceae,4363762,100,False,Unclassified,6,1.358333333,1.37E-06,37.35309121,1.374960413,27.49920825,1.358333333
176,GCA_000723205.1,174,4.857621441,3582,GCA_000723205.1,139,97,3.88051368,GCA_000723205.1,Formosa,Flavobacteriaceae,4228350,99.01,False,Marine,1,0.798850575,2.36E-07,32.87334303,0.236498871,41.1508035,0.798850575
177,GCA_000729985.1,57,2.002810963,2846,GCA_000729985.1,126,20,4.427266339,GCA_000729985.1,Kaistella,Weeksellaceae,3123663,100,False,Non_marine,2,2.210526316,6.40E-07,40.33725789,0.640273935,18.24780714,2.210526316
178,GCA_000732625.1,75,2.577319588,2910,GCA_000732625.1,107,32,3.676975945,GCA_000732625.1,Nonlabens,Flavobacteriaceae,3211390,98.54,False,Marine,3,1.426666667,9.34E-07,33.31890552,0.934174921,23.35437303,1.426666667
179,GCA_000733475.1,45,1.851851852,2430,GCA_000733475.1,104,4,4.279835391,GCA_000733475.1,Mangrovimonas,Flavobacteriaceae,2670033,99.01,False,Marine,2,2.311111111,7.49E-07,38.95082945,0.749054412,16.85372428,2.311111111
180,GCA_000733925.1,166,3.542466923,4686,GCA_000733925.1,155,89,3.307725139,GCA_000733925.1,Arenibacter,Flavobacteriaceae,5550230,99.67,False,Marine,5,0.93373494,9.01E-07,27.9267706,0.900863568,29.90867045,0.93373494
181,GCA_000733945.1,144,4.082789906,3527,GCA_000733945.1,136,85,3.855968245,GCA_000733945.1,Leeuwenhoekiella,Flavobacteriaceae,4140757,99.57,False,Marine,3,0.944444444,7.25E-07,32.84423597,0.724505205,34.77624985,0.944444444
182,GCA_000734055.1,46,2.191519771,2099,GCA_000734055.1,84,10,4.001905669,GCA_000734055.1,Riemerella,Weeksellaceae,2234477,99.93,False,Unclassified,0,1.826086957,0,37.59268947,0,20.58647281,1.826086957
183,GCA_000735105.1,96,2.424854761,3959,GCA_000735105.1,156,47,3.940388987,GCA_000735105.1,Epilithonimonas,Weeksellaceae,4236390,100,False,Non_marine,2,1.625,4.72E-07,36.82380517,0.472100066,22.66080318,1.625
184,GCA_000735135.1,97,2.639455782,3675,GCA_000735135.1,155,42,4.217687075,GCA_000735135.1,Epilithonimonas,Weeksellaceae,3975884,100,False,Non_marine,2,1.597938144,5.03E-07,38.98504081,0.503032785,24.39709006,1.597938144
185,GCA_000735205.1,110,3.071767663,3581,GCA_000735205.1,169,64,4.719352136,GCA_000735205.1,Elizabethkingia,Weeksellaceae,3936249,100,False,Non_marine,3,1.536363636,7.62E-07,42.93427575,0.762146907,27.94538659,1.536363636
186,GCA_000735535.1,260,7.471264368,3480,GCA_000735535.1,123,168,3.534482759,GCA_000735535.1,Flavobacterium,Flavobacteriaceae,4321991,98.94,False,Non_marine,2,0.473076923,4.63E-07,28.459106,0.462749691,60.15745984,0.473076923
187,GCA_000735695.2,48,1.756954612,2732,GCA_000735695.2,105,17,3.843338214,GCA_000735695.2,Kaistella,Weeksellaceae,2845737,100,False,Unclassified,1,2.1875,3.51E-07,36.89729585,0.351402818,16.86733525,2.1875
188,GCA_000735715.2,255,5.348154362,4768,GCA_000735715.2,167,161,3.502516779,GCA_000735715.2,Flavobacterium,Flavobacteriaceae,5591549,99.65,False,Unclassified,6,0.654901961,1.07E-06,29.86650032,1.073047916,45.60453642,0.654901961
189,GCA_000737665.1,111,2.80444669,3958,GCA_000737665.1,167,62,4.219302678,GCA_000737665.1,Chryseobacterium,Weeksellaceae,4364663,99.02,False,Non_marine,4,1.504504505,9.16E-07,38.26183144,0.916451052,25.43151671,1.504504505
190,GCA_000737685.1,215,4.509228188,4768,GCA_000737685.1,195,142,4.089765101,GCA_000737685.1,Flavobacterium,Flavobacteriaceae,5501401,98.94,False,Non_marine,5,0.906976744,9.09E-07,35.44551651,0.908859398,39.08095411,0.906976744
191,GCA_000737695.1,100,1.987676406,5031,GCA_000737695.1,199,50,3.955476048,GCA_000737695.1,Flavobacterium,Flavobacteriaceae,5877671,99.65,False,Unclassified,8,1.99,1.36E-06,33.85694776,1.361083327,17.01354159,1.99
192,GCA_000737705.1,95,2.1625313,4393,GCA_000737705.1,179,51,4.074664239,GCA_000737705.1,Chryseobacterium,Weeksellaceae,4754478,100,False,Non_marine,9,1.884210526,1.89E-06,37.64871769,1.892952286,19.98116302,1.884210526
193,GCA_000737715.1,91,1.94361384,4682,GCA_000737715.1,226,42,4.82699701,GCA_000737715.1,Chryseobacterium,Weeksellaceae,5256156,99.93,False,Unclassified,11,2.483516484,2.09E-06,42.99720176,2.092784156,17.31303257,2.483516484
194,GCA_000737765.1,92,1.798279906,5116,GCA_000737765.1,225,38,4.397967162,GCA_000737765.1,Chryseobacterium,Weeksellaceae,5487842,99.93,False,Non_marine,12,2.445652174,2.19E-06,40.99972266,2.186651875,16.76433104,2.445652174
195,GCA_000737775.1,106,2.770517512,3826,GCA_000737775.1,194,49,5.070569786,GCA_000737775.1,Chryseobacterium,Weeksellaceae,4340594,100,False,Non_marine,8,1.830188679,1.84E-06,44.69434368,1.843065719,24.42062077,1.830188679
196,GCA_000737785.1,107,2.459204781,4351,GCA_000737785.1,184,58,4.228912894,GCA_000737785.1,Chryseobacterium,Weeksellaceae,4718546,99.75,False,Non_marine,9,1.719626168,1.91E-06,38.99506331,1.907367227,22.67647703,1.719626168
197,GCA_000738495.1,85,1.720996153,4939,GCA_000738495.1,198,43,4.008908686,GCA_000738495.1,Chryseobacterium,Weeksellaceae,4628764,96.57,False,Non_marine,10,2.329411765,2.16E-06,42.77599809,2.160403944,18.36343352,2.329411765
198,GCA_000739395.1,56,2.208201893,2536,GCA_000739395.1,111,7,4.376971609,GCA_000739395.1,Flavobacterium,Flavobacteriaceae,2900735,99.29,False,Unclassified,3,1.982142857,1.03E-06,38.26616358,1.034220637,19.30545189,1.982142857
199,GCA_000744105.1,101,2.621334025,3853,GCA_000744105.1,159,48,4.126654555,GCA_000744105.1,Maribacter,Flavobacteriaceae,4514366,99.67,False,Marine,4,1.574257426,8.86E-07,35.22089259,0.886060191,22.37301982,1.574257426
200,GCA_000744275.1,93,2.616033755,3555,GCA_000744275.1,150,23,4.219409283,GCA_000744275.1,Gillisia,Flavobacteriaceae,3959304,99.43,False,Marine,9,1.612903226,2.27E-06,37.88544653,2.273126792,23.48897685,1.612903226
201,GCA_000744495.1,133,3.261402648,4078,GCA_000744495.1,178,70,4.364884747,GCA_000744495.1,Chryseobacterium,Weeksellaceae,4495830,100,False,Marine,8,1.338345865,1.78E-06,39.59224437,1.779426713,29.58296911,1.338345865
202,GCA_000744555.1,194,4.447501146,4362,GCA_000744555.1,151,116,3.46171481,GCA_000744555.1,Zobellia,Flavobacteriaceae,5358002,99.67,False,Marine,7,0.778350515,1.31E-06,28.182147,1.306457146,36.20752661,0.778350515
203,GCA_000744835.1,123,3.800988875,3236,GCA_000744835.1,122,74,3.770086527,GCA_000744835.1,Flavobacterium,Flavobacteriaceae,3790620,99.65,False,Marine,4,0.991869919,1.06E-06,32.18470857,1.055236347,32.44851766,0.991869919
204,GCA_000745185.1,112,2.789539228,4015,GCA_000745185.1,165,62,4.109589041,GCA_000745185.1,Muricauda,Flavobacteriaceae,4424696,99.34,False,Marine,4,1.473214286,9.04E-07,37.29069749,0.904016909,25.31247344,1.473214286
