,Unnamed: 0,cazymes,Orfs_anno_cazymes%,orfs,index,Merops orfs total,GH total,Orfs_anno_merops%,Assembly accession,Genus,Family,scaf_bp,Completeness,MAG,Origin,Nr_BGCs,PEP:GH,BGCs/genomesize,merops_perMb,bgc_perMb,cazymes_perMb
99,GCA_000422265.1,65,2.4426907177752724,2661,GCA_000422265.1,125,23,4.697482149567832,GCA_000422265.1,Kaistella,Weeksellaceae,2982326,100.0,False,Non_marine,2.0,1.9230769230769231,6.706174978858783e-07,41.9135936178674,0.6706174978858783,21.795068681291045
100,GCA_000422365.1,70,2.604166666666667,2688,GCA_000422365.1,117,22,4.352678571428571,GCA_000422365.1,Mesoflavibacter,Flavobacteriaceae,2966206,99.67,False,Marine,1.0,1.6714285714285715,3.371310016903748e-07,39.44432719777386,0.3371310016903748,23.59917011832624
101,GCA_000422685.1,65,2.0907044065615947,3109,GCA_000422685.1,123,25,3.9562560308780954,GCA_000422685.1,Flavobacterium,Flavobacteriaceae,3441043,99.65,False,Non_marine,3.0,1.8923076923076922,8.718286868254771e-07,35.74497615984456,0.8718286868254771,18.889621547885337
102,GCA_000422705.1,107,3.082685105157015,3471,GCA_000422705.1,134,54,3.860558916738692,GCA_000422705.1,Flavobacterium,Flavobacteriaceae,4002854,99.65,False,Non_marine,3.0,1.2523364485981308,7.494652565394591e-07,33.47611479209584,0.7494652565394592,26.73092748324071
103,GCA_000422725.1,139,3.4270216962524658,4056,GCA_000422725.1,151,93,3.7228796844181464,GCA_000422725.1,Flavobacterium,Flavobacteriaceae,4638566,99.65,False,Non_marine,4.0,1.0863309352517985,8.623354717815808e-07,32.55316405975467,0.8623354717815808,29.96615764440993
104,GCA_000423005.1,143,3.7239583333333335,3840,GCA_000423005.1,170,88,4.427083333333334,GCA_000423005.1,Gelidibacter,Flavobacteriaceae,4430943,99.67,False,Marine,3.0,1.1888111888111887,6.770567800127422e-07,38.366550867388725,0.6770567800127422,32.27303984727405
105,GCA_000423045.1,101,3.3881247903388125,2981,GCA_000423045.1,134,45,4.495135860449514,GCA_000423045.1,Gramella,Flavobacteriaceae,3269398,99.6,False,Marine,3.0,1.3267326732673268,9.176001208785226e-07,40.98613873257401,0.9176001208785226,30.89253740291026
106,GCA_000423065.1,107,3.3658383139352,3179,GCA_000423065.1,149,40,4.687008493236867,GCA_000423065.1,Gramella,Flavobacteriaceae,3513826,99.62,False,Marine,3.0,1.3925233644859814,8.537702208362053e-07,42.40392096819819,0.8537702208362052,30.451137876491323
107,GCA_000423405.1,73,2.48891919536311,2933,GCA_000423405.1,109,25,3.716331401295602,GCA_000423405.1,Mesonia,Flavobacteriaceae,3205558,99.62,False,Marine,4.0,1.4931506849315068,1.2478326706301992e-06,34.003440274672926,1.2478326706301992,22.772946239001136
108,GCA_000423585.1,129,3.8634321653189576,3339,GCA_000423585.1,150,73,4.492362982929021,GCA_000423585.1,Salinimicrobium,Flavobacteriaceae,3764506,99.62,False,Non_marine,2.0,1.1627906976744187,5.312782075523322e-07,39.84586556642492,0.5312782075523322,34.26744438712543
109,GCA_000424645.1,77,2.0489622139435872,3758,GCA_000424645.1,149,28,3.9648749334752527,GCA_000424645.1,Gillisia,Flavobacteriaceae,4143611,99.62,False,Unclassified,3.0,1.9350649350649352,7.240061868742022e-07,35.95897394808538,0.7240061868742023,18.582825463104523
110,GCA_000424665.1,126,3.981042654028436,3165,GCA_000424665.1,150,70,4.739336492890995,GCA_000424665.1,Salinimicrobium,Flavobacteriaceae,3544726,99.62,False,Non_marine,2.0,1.1904761904761905,5.642185037715186e-07,42.31638778286389,0.5642185037715186,35.54576573760568
111,GCA_000424985.1,103,2.782279848730416,3702,GCA_000424985.1,155,55,4.186925985953539,GCA_000424985.1,Arenibacter,Flavobacteriaceae,4480165,99.67,False,Marine,5.0,1.5048543689320388,1.1160303247759848e-06,34.59694006805553,1.1160303247759848,22.990224690385286
112,GCA_000425305.1,65,1.817165222253285,3577,GCA_000425305.1,160,19,4.473022085546548,GCA_000425305.1,Psychroserpens,Flavobacteriaceae,3976448,99.67,False,Non_marine,2.0,2.4615384615384617,5.029614369407069e-07,40.23691495525655,0.5029614369407069,16.346246700572973
113,GCA_000425425.1,244,6.8099358079821375,3583,GCA_000425425.1,120,166,3.3491487580240022,GCA_000425425.1,Flavobacterium,Flavobacteriaceae,4244138,99.65,False,Non_marine,5.0,0.4918032786885246,1.178095528467736e-06,28.27429268322566,1.178095528467736,57.49106178922551
114,GCA_000425445.1,236,5.739299610894943,4112,GCA_000425445.1,164,168,3.988326848249027,GCA_000425445.1,Flavobacterium,Flavobacteriaceae,4823485,99.65,False,Non_marine,4.0,0.6949152542372882,8.292759280893379e-07,34.00031305166285,0.8292759280893379,48.92727975727094
115,GCA_000425465.1,68,2.3943661971830985,2840,GCA_000425465.1,117,35,4.119718309859155,GCA_000425465.1,Flavobacterium,Flavobacteriaceae,3192093,99.29,False,Non_marine,2.0,1.7205882352941178,6.265481613474294e-07,36.65306743882462,0.6265481613474294,21.3026374858126
116,GCA_000425485.1,51,1.4995589532490443,3401,GCA_000425485.1,118,13,3.469567774184063,GCA_000425485.1,Flavobacterium,Flavobacteriaceae,3774544,99.65,False,Unclassified,4.0,2.3137254901960786,1.0597306588557451e-06,31.262054436244487,1.0597306588557451,13.511565900410751
117,GCA_000425505.1,72,2.2886204704386524,3146,GCA_000425505.1,124,35,3.9415130324221233,GCA_000425505.1,Flavobacterium,Flavobacteriaceae,3631041,99.29,False,Marine,4.0,1.7222222222222223,1.1016124576946392e-06,34.14998618853381,1.1016124576946391,19.829024238503504
118,GCA_000425645.1,90,3.369524522650692,2671,GCA_000425645.1,110,48,4.118307749906402,GCA_000425645.1,Gaetbulibacter,Flavobacteriaceae,3089149,99.5,False,Marine,3.0,1.2222222222222223,9.711412431061111e-07,35.60851224722407,0.9711412431061112,29.134237293183332
119,GCA_000426145.1,211,4.658865091631705,4529,GCA_000426145.1,173,137,3.819827776551115,GCA_000426145.1,Flavobacterium,Flavobacteriaceae,5264264,99.65,False,Non_marine,5.0,0.8199052132701422,9.498003899500481e-07,32.863093492271666,0.9498003899500481,40.08157645589203
120,GCA_000426465.1,115,3.0707610146862483,3745,GCA_000426465.1,151,62,4.032042723631508,GCA_000426465.1,Epilithonimonas,Weeksellaceae,4118409,99.51,False,Non_marine,2.0,1.3130434782608695,4.856244243832995e-07,36.66464404093911,0.4856244243832995,27.92340440203972
121,GCA_000427335.1,107,2.6723276723276723,4004,GCA_000427335.1,148,41,3.696303696303696,GCA_000427335.1,Winogradskyella,Flavobacteriaceae,4337031,98.99,False,Unclassified,4.0,1.3831775700934579,9.222899259885391e-07,34.12472726157595,0.9222899259885391,24.671255520193423
122,GCA_000428485.1,75,2.2202486678507998,3378,GCA_000428485.1,119,31,3.522794552989935,GCA_000428485.1,Epilithonimonas,Weeksellaceae,3625890,100.0,False,Non_marine,3.0,1.5866666666666667,8.273830700876198e-07,32.81952844680892,0.8273830700876198,20.684576752190498
123,GCA_000429125.1,62,1.7117614577581448,3622,GCA_000429125.1,167,15,4.6107123136388735,GCA_000429125.1,Aequorivita,Flavobacteriaceae,4042904,99.62,False,Marine,5.0,2.693548387096774,1.2367347827205395e-06,41.306941742866016,1.2367347827205395,15.335511305734688
124,GCA_000429545.1,142,3.4608822812576165,4103,GCA_000429545.1,153,84,3.728978796002925,GCA_000429545.1,Arenibacter,Flavobacteriaceae,4989751,99.67,False,Marine,5.0,1.0774647887323943,1.0020540103103342e-06,30.66285271549622,1.0020540103103341,28.45833389281349
125,GCA_000430025.1,46,1.6911764705882353,2720,GCA_000430025.1,101,8,3.713235294117647,GCA_000430025.1,Flavobacterium,Flavobacteriaceae,2880663,99.65,False,Non_marine,1.0,2.1956521739130435,3.4714230717025905e-07,35.06137302419617,0.34714230717025907,15.968546129831916
126,GCA_000430545.1,42,1.1428571428571428,3675,GCA_000430545.1,163,14,4.4353741496598635,GCA_000430545.1,Tenacibaculum,Flavobacteriaceae,4124462,99.33,False,Marine,7.0,3.880952380952381,1.6971910518268806e-06,39.52030592111165,1.6971910518268807,10.183146310961284
127,GCA_000430645.1,165,2.9783393501805056,5540,GCA_000430645.1,233,96,4.205776173285199,GCA_000430645.1,Aquimarina,Flavobacteriaceae,6245252,99.62,False,Marine,8.0,1.412121212121212,1.2809731296671455e-06,37.30834240155561,1.2809731296671456,26.420070799384877
128,GCA_000430665.1,74,1.833498513379584,4036,GCA_000430665.1,176,30,4.360753221010902,GCA_000430665.1,Aquimarina,Flavobacteriaceae,4903219,99.62,False,Marine,20.0,2.3783783783783785,4.078953030651904e-06,35.89478666973675,4.078953030651904,15.092126213412048
129,GCA_000430825.1,126,3.1484257871064467,4002,GCA_000430825.1,154,65,3.8480759620189904,GCA_000430825.1,Chryseobacterium,Weeksellaceae,4214564,100.0,False,Non_marine,5.0,1.2222222222222223,1.1863623378361321e-06,36.53996000535287,1.186362337836132,29.89633091347053
130,GCA_000430845.1,119,2.9528535980148884,4030,GCA_000430845.1,171,70,4.2431761786600495,GCA_000430845.1,Chryseobacterium,Weeksellaceae,4439376,100.0,False,Non_marine,6.0,1.4369747899159664,1.3515412976958923e-06,38.518926984332936,1.3515412976958923,26.80556907096853
131,GCA_000447375.1,104,2.8594995875721745,3637,GCA_000447375.1,162,62,4.454220511410504,GCA_000447375.1,Elizabethkingia,Weeksellaceae,3960658,98.92,False,Non_marine,2.0,1.5576923076923077,5.049665989843102e-07,40.902294517729125,0.5049665989843102,26.258263147184127
132,GCA_000455605.1,62,2.2660818713450293,2736,GCA_000455605.1,107,15,3.9108187134502925,GCA_000455605.1,Flavobacterium,Flavobacteriaceae,2993089,99.29,False,Unclassified,4.0,1.7258064516129032,1.3364119810670515e-06,35.74902049354363,1.3364119810670516,20.714385706539296
133,GCA_000466425.1,39,1.5451664025356575,2524,GCA_000466425.1,83,12,3.2884310618066563,GCA_000466425.1,Capnocytophaga,Flavobacteriaceae,2724306,100.0,False,Non_marine,1.0,2.128205128205128,3.670659610190632e-07,30.466474764582244,0.3670659610190632,14.315572479743466
134,GCA_000468575.1,149,3.6555446516192345,4076,GCA_000468575.1,152,90,3.729146221786065,GCA_000468575.1,Cellulophaga,Flavobacteriaceae,4613605,99.67,False,Unclassified,3.0,1.0201342281879195,6.502507258423727e-07,32.94603677601355,0.6502507258423728,32.29578605017117
135,GCA_000468595.1,129,3.2444668008048287,3976,GCA_000468595.1,148,64,3.722334004024145,GCA_000468595.1,Cellulophaga,Flavobacteriaceae,4486477,99.67,False,Unclassified,3.0,1.1472868217054264,6.686761126826238e-07,32.98802155900945,0.6686761126826237,28.753072845352825
136,GCA_000468615.2,146,3.6803629947063268,3967,GCA_000468615.2,152,87,3.831610789009327,GCA_000468615.2,Cellulophaga,Flavobacteriaceae,4635105,99.67,False,Unclassified,3.0,1.0410958904109588,6.472345286676354e-07,32.79321611916019,0.6472345286676354,31.498747061824922
137,GCA_000477035.2,136,3.4000000000000004,4000,GCA_000477035.2,155,74,3.875,GCA_000477035.2,Cellulophaga,Flavobacteriaceae,4560540,99.67,False,Marine,4.0,1.1397058823529411,8.770891166396962e-07,33.987203269788225,0.8770891166396961,29.82102996574967
138,GCA_000482305.1,93,2.071730897750056,4489,GCA_000482305.1,195,42,4.343951882379149,GCA_000482305.1,Chryseobacterium,Weeksellaceae,4986577,100.0,False,Unclassified,8.0,2.096774193548387,1.6043069223637777e-06,39.10498123261708,1.6043069223637778,18.650067972478915
139,GCA_000495935.2,106,2.624411983164149,4039,GCA_000495935.2,169,62,4.184204010893786,GCA_000495935.2,Elizabethkingia,Weeksellaceae,4369828,100.0,False,Non_marine,3.0,1.5943396226415094,6.865258769910394e-07,38.67429107049522,0.6865258769910394,24.257247653683393
140,GCA_000495955.1,106,2.6348496147153866,4023,GCA_000495955.1,169,62,4.200845140442456,GCA_000495955.1,Elizabethkingia,Weeksellaceae,4334646,100.0,False,Non_marine,3.0,1.5943396226415094,6.920980398399315e-07,38.98818957764948,0.6920980398399316,24.454130741010918
141,GCA_000495975.1,106,2.6355047240179017,4022,GCA_000495975.1,169,62,4.201889607160616,GCA_000495975.1,Elizabethkingia,Weeksellaceae,4334105,100.0,False,Non_marine,3.0,1.5943396226415094,6.921844302341545e-07,38.99305623652403,0.6921844302341545,24.457183201606792
142,GCA_000495995.1,106,2.6335403726708075,4025,GCA_000495995.1,169,62,4.198757763975156,GCA_000495995.1,Elizabethkingia,Weeksellaceae,4334661,100.0,False,Non_marine,3.0,1.5943396226415094,6.920956448497356e-07,38.98805465986844,0.6920956448497356,24.454046118023996
143,GCA_000496015.1,106,2.688990360223237,3942,GCA_000496015.1,166,62,4.211060375443937,GCA_000496015.1,Elizabethkingia,Weeksellaceae,4239486,100.0,False,Non_marine,3.0,1.5660377358490567,7.076329536174904e-07,39.1556901001678,0.7076329536174905,25.003031027817993
144,GCA_000496035.1,110,2.8660760812923396,3838,GCA_000496035.1,159,62,4.142782699322564,GCA_000496035.1,Elizabethkingia,Weeksellaceae,4123800,100.0,False,Unclassified,3.0,1.4454545454545455,7.274843590862797e-07,38.55667103157282,0.7274843590862796,26.674426499830254
145,GCA_000496055.1,112,2.958267300581088,3786,GCA_000496055.1,158,62,4.173269941891178,GCA_000496055.1,Elizabethkingia,Weeksellaceae,4091484,100.0,False,Non_marine,3.0,1.4107142857142858,7.332302900365735e-07,38.616795275259534,0.7332302900365735,27.37393082803208
146,GCA_000498475.1,51,1.7739130434782608,2875,GCA_000498475.1,113,9,3.930434782608696,GCA_000498475.1,Flavobacterium,Flavobacteriaceae,3113956,99.65,False,Unclassified,2.0,2.215686274509804,6.422698329713072e-07,36.288245562878856,0.6422698329713072,16.377880740768333
147,GCA_000498495.1,55,1.8092105263157896,3040,GCA_000498495.1,132,10,4.342105263157895,GCA_000498495.1,Flavobacterium,Flavobacteriaceae,3387090,99.65,False,Non_marine,1.0,2.4,2.952386857154667e-07,38.9715065144416,0.2952386857154667,16.238127714350668
148,GCA_000498515.1,51,1.89520624303233,2691,GCA_000498515.1,110,9,4.087699739873653,GCA_000498515.1,Flavobacterium,Flavobacteriaceae,2894932,99.65,False,Unclassified,2.0,2.156862745098039,6.908625142144963e-07,37.997438281797294,0.6908625142144963,17.61699411246965
149,GCA_000498535.1,51,1.6398713826366558,3110,GCA_000498535.1,122,11,3.922829581993569,GCA_000498535.1,Flavobacterium,Flavobacteriaceae,3466544,99.65,False,Unclassified,1.0,2.392156862745098,2.884717459233173e-07,35.193553002644705,0.28847174592331726,14.712059042089182
150,GCA_000509405.1,40,1.401541695865452,2854,GCA_000509405.1,118,12,4.134548002803083,GCA_000509405.1,Tenacibaculum,Flavobacteriaceae,3225035,99.22,False,Unclassified,3.0,2.95,9.302224627019552e-07,36.58875019961023,0.9302224627019552,12.402966169359402
151,GCA_000511935.2,120,3.665241295051924,3274,GCA_000511935.2,153,74,4.673182651191203,GCA_000511935.2,Zhouia,Flavobacteriaceae,3787699,99.34,False,Unclassified,1.0,1.275,2.640125310907757e-07,40.39391725688868,0.2640125310907757,31.68150373089308
152,GCA_000518405.1,30,1.085383502170767,2764,GCA_000518405.1,127,6,4.59479015918958,GCA_000518405.1,Tenacibaculum,Flavobacteriaceae,2897856,98.71,False,Unclassified,2.0,4.233333333333333,6.901654188475894e-07,43.82550409682192,0.6901654188475894,10.35248128271384
153,GCA_000518485.1,83,2.727571475517581,3043,GCA_000518485.1,120,27,3.9434768320736113,GCA_000518485.1,Olleya,Flavobacteriaceae,3343709,99.67,False,Unclassified,1.0,1.4457831325301205,2.9906908765086913e-07,35.8882905181043,0.29906908765086915,24.82273427502214
154,GCA_000518505.1,84,2.6632847178186427,3154,GCA_000518505.1,117,23,3.709575142675967,GCA_000518505.1,Olleya,Flavobacteriaceae,3467617,99.59,False,Unclassified,1.0,1.3928571428571428,2.883824828405213e-07,33.74075049234099,0.2883824828405213,24.224128558603788
155,GCA_000518525.1,85,2.67632241813602,3176,GCA_000518525.1,120,23,3.7783375314861463,GCA_000518525.1,Olleya,Flavobacteriaceae,3491785,99.67,False,Unclassified,1.0,1.411764705882353,2.8638647568507224e-07,34.366377082208665,0.28638647568507225,24.342850433231142
156,GCA_000520835.1,90,2.0886516593177067,4309,GCA_000520835.1,190,42,4.409375725226271,GCA_000520835.1,Chryseobacterium,Weeksellaceae,4753942,100.0,False,Unclassified,10.0,2.111111111111111,2.1035174598259717e-06,39.966831736693464,2.1035174598259716,18.931657138433746
157,GCA_000520955.1,100,2.320185614849188,4310,GCA_000520955.1,171,38,3.9675174013921115,GCA_000520955.1,Aquimarina,Flavobacteriaceae,5262767,99.62,False,Unclassified,9.0,1.71,1.710127011133117e-06,32.492413211529225,1.7101270111331168,19.001411234812412
158,GCA_000520975.1,99,1.8279172821270309,5416,GCA_000520975.1,278,56,5.132939438700148,GCA_000520975.1,Aquimarina,Flavobacteriaceae,6206385,99.62,False,Marine,15.0,2.808080808080808,2.416865856694356e-06,44.792580544068734,2.416865856694356,15.951314654182749
159,GCA_000520995.1,88,1.628122109158187,5405,GCA_000520995.1,269,47,4.976873265494912,GCA_000520995.1,Aquimarina,Flavobacteriaceae,6056208,99.62,False,Unclassified,10.0,3.0568181818181817,1.6511982415399207e-06,44.41723269742387,1.6511982415399207,14.530544525551303
160,GCA_000568425.1,98,2.823393834629789,3471,GCA_000568425.1,130,49,3.7453183520599254,GCA_000568425.1,Cellulophaga,Flavobacteriaceae,3888117,99.67,False,Marine,1.0,1.3265306122448979,2.571939064590906e-07,33.43520783968178,0.2571939064590906,25.20500283299088
161,GCA_000611675.1,97,3.0686491616577034,3161,GCA_000611675.1,138,46,4.365707054729516,GCA_000611675.1,Flavobacterium,Flavobacteriaceae,3652806,99.65,False,Unclassified,4.0,1.422680412371134,1.0950485736171042e-06,37.7791757897901,1.0950485736171043,26.554927910214776
162,GCA_000612925.1,112,2.552997492591748,4387,GCA_000612925.1,190,66,4.330977889218144,GCA_000612925.1,Chryseobacterium,Weeksellaceae,4457049,100.0,False,Non_marine,8.0,1.6964285714285714,1.7949095915256933e-06,42.62910279873522,1.7949095915256934,25.12873428135971
163,GCA_000621125.1,102,2.379841343910406,4286,GCA_000621125.1,232,56,5.412972468502099,GCA_000621125.1,Maribacter,Flavobacteriaceae,4853010,99.67,False,Marine,6.0,2.2745098039215685,1.2363461027279976e-06,47.80538263881591,1.2363461027279976,21.01788374637596
164,GCA_000626715.1,87,1.7522658610271902,4965,GCA_000626715.1,246,46,4.954682779456193,GCA_000626715.1,Aquimarina,Flavobacteriaceae,5687995,99.62,False,Marine,10.0,2.8275862068965516,1.7580887465618378e-06,43.24898316542121,1.7580887465618378,15.29537209508799
165,GCA_000633375.1,36,1.0413653456754408,3457,GCA_000633375.1,131,8,3.7894127856522997,GCA_000633375.1,Myroides,Flavobacteriaceae,3876324,99.65,False,Non_marine,0.0,3.638888888888889,0.0,33.794904657092644,0.0,9.287149371414772
166,GCA_000686885.1,54,1.8361101666099964,2941,GCA_000686885.1,102,14,3.4682080924855487,GCA_000686885.1,Flavobacterium,Flavobacteriaceae,3158735,99.65,False,Non_marine,2.0,1.8888888888888888,6.331648587171764e-07,32.291407794575996,0.6331648587171763,17.09545118536376
167,GCA_000687915.1,157,4.244390375777237,3699,GCA_000687915.1,130,103,3.5144633684779674,GCA_000687915.1,Leeuwenhoekiella,Flavobacteriaceae,4281274,99.62,False,Marine,4.0,0.8280254777070064,9.343013317998334e-07,30.36479328349459,0.9343013317998333,36.67132727314346
168,GCA_000687935.1,99,2.8728961114335463,3446,GCA_000687935.1,142,55,4.12071967498549,GCA_000687935.1,Polaribacter,Flavobacteriaceae,3996527,99.66,False,Marine,2.0,1.4343434343434343,5.004345022565843e-07,35.530849660217484,0.5004345022565843,24.771507861700922
169,GCA_000688315.1,123,2.948933109566051,4171,GCA_000688315.1,172,60,4.123711340206185,GCA_000688315.1,Maribacter,Flavobacteriaceae,4775040,99.67,False,Marine,4.0,1.3983739837398375,8.376893177858196e-07,36.02064066479024,0.8376893177858196,25.758946521913956
170,GCA_000688335.1,129,3.5400658616904503,3644,GCA_000688335.1,149,71,4.088913282107574,GCA_000688335.1,Psychroserpens,Flavobacteriaceae,4106053,99.67,False,Marine,2.0,1.1550387596899225,4.870857731256757e-07,36.28789009786284,0.4870857731256757,31.41703236660608
171,GCA_000689455.1,107,2.9211029211029214,3663,GCA_000689455.1,163,60,4.44990444990445,GCA_000689455.1,Elizabethkingia,Weeksellaceae,4036754,100.0,False,Unclassified,3.0,1.5233644859813085,7.431713698679682e-07,40.37897776282627,0.7431713698679682,26.506445525290864
