ACCESION,HISTORY,MEROPS ID,NAME,Related EC entry
,,C01.P08,CTSLL3 g.p. (Homo sapiens),
,,C01.UNA,subfamily C1A non-peptidase homologues,
,,C01.UNB,subfamily C1B non-peptidase homologues,
,,C01.UNW,family C1 non-peptidase homologues,
,,C01.UPA,subfamily C1A unassigned peptidases,
,,C01.UPB,subfamily C1B unassigned peptidases,
,,C01.UPW,family C1 unassigned peptidases,
,,C02.003,calpain C,
,,C02.006,calpain-9,
,,C02.007,calpain-8,
,,C02.008,Rim13 peptidase,
,,C02.009,calpain tra-3,
,,C02.010,calpain-15,
,,C02.011,calpain-5,
,,C02.013,calpain-11,
,,C02.014,calpain A,
,,C02.015,calpain B,
,,C02.017,calpain-12,
,,C02.018,calpain-10,
,,C02.019,phytocalpain,
,,C02.020,calpain-13,
,,C02.021,calpain-14,
,,C02.023,calpain (Schistosoma sp.),
,,C02.024,calpain B (Gecarcinus-type),
,,C02.025,calpain M (Gecarcinus-type),
,,C02.026,Mername-AA248,
,,C02.027,Mername-AA252 peptidase,
,,C02.028,calpain-7,
,,C02.029,calpain (Plasmodium-type),
,,C02.030,RIM13 peptidase (Saccharomyces cerevisiae),
,,C02.031,calpain 15 (Homo sapiens),
,,C02.971,calpamodulin,
,,C02.972,androglobin,
,,C02.A01,W05G11.4 g.p. (Caenorhabditis elegans),
,,C02.A02,T11A5.6 g.p. (Caenorhabditis elegans),
,,C02.A03,clp-1 g.p. (Caenorhabditis elegans),
,,C02.A04,clp-6 g.p. (Caenorhabditis elegans),
,,C02.A05,clp-7 g.p. (Caenorhabditis elegans),
,,C02.A06,clp-4 g.p. (Caenorhabditis elegans),
,,C02.A07,F44F1.1 g.p. (Caenorhabditis elegans),
,,C02.A08,F44F1.3 g.p. (Caenorhabditis elegans),
,,C02.A09,clec-119 g.p. (Caenorhabditis elegans),
,,C02.UNA,subfamily C2A non-peptidase homologues,
,,C02.UNW,family C2 non-peptidase homologues,
,,C02.UPA,subfamily C2A unassigned peptidases,
,,C02.UPW,family C2 unassigned peptidases,
,,C03.003,cowpea mosaic comovirus-type picornain 3C,
,,C03.004,grapevine fanleaf-type nepovirus picornain 3C,
,,C03.009,cardiovirus picornain 3C,
,,C03.010,Theiler's murine encephalomyelitis virus picornain 3C,
,,C03.011,Coxsackievirus-type picornain 3C,
,,C03.012,tomato ringspot nepovirus picornain 3C,
,,C03.013,human rhinovirus 14-type 3C peptidase,
,,C03.014,human enterovirus 71 3C peptidase,
,,C03.015,Plautia stali intestine virus picornain C3,
,,C03.016,tomato marchitez virus 3C peptidase,
,,C03.023,parechovirus picornain 3C,
,,C03.024,rice tungro spherical virus-type peptidase,
,,C03.025,tomato black ring virus-type picornain,
,,C03.UNA,subfamily C3A non-peptidase homologues,
,,C03.UNB,subfamily C3B non-peptidase homologues,
,,C03.UND,subfamily C3D non-peptidase homologues,
,,C03.UNF,subfamily C3F non-peptidase homologues,
,,C03.UPA,subfamily C3A unassigned peptidases,
,,C03.UPB,subfamily C3B unassigned peptidases,
,,C03.UPC,subfamily C3C unassigned peptidases,
,,C03.UPD,subfamily C3D unassigned peptidases,
,,C03.UPE,subfamily C3E unassigned peptidases,
,,C03.UPF,subfamily C3F unassigned peptidases,
,,C03.UPH,subfamily C3H unassigned peptidases,
,,C03.UPW,family C3 unassigned peptidases,
,,C04.002,potato virus Y-type NIa peptidase,
,,C04.003,tobacco vein mottling virus-type NIa peptidase,
,,C04.005,Ornithogalum mosaic virus NIa peptidase,
,,C04.006,yam mosaic virus NIa peptidase,
,,C04.007,shallot potyvirus NIa peptidase,
,,C04.008,bean yellow mosaic virus-type NIa peptidase,
,,C04.009,Papaya ringspot virus NIa peptidase,
,,C04.010,pea seed-borne mosaic virus NIa peptidase,
,,C04.011,Johnson grass mosaic virus NIa peptidase,
,,C04.012,rye grass mosaic virus NIa peptidase,
,,C04.013,sweet potato mild mottle virus NIa peptidase,
,,C04.014,potato virus A NIa peptidase,
,,C04.UNW,family C4 non-peptidase homologues,
,,C04.UPW,family C4 unassigned peptidases,
,,C05.UPW,family C5 unassigned peptidases,
,,C06.002,barley yellow mosaic virus-type helper component peptidase,
,,C06.UNW,family C6 non-peptidase homologues,
,,C06.UPW,family C6 unassigned peptidases,
,,C07.001,chestnut blight fungus virus p29 peptidase,
,,C07.UPW,family C7 unassigned peptidases,
,,C08.001,chestnut blight fungus virus p48 peptidase,
,,C08.UPW,family C8 unassigned peptidases,
,,C09.002,equine encephalitis alphavirus nsP2 peptidase,
,,C09.UNW,family C9 non-peptidase homologues,
,,C09.UPW,family C9 unassigned peptidases,
,,C10.002,PrtT peptidase,
,,C10.003,periodontain,
,,C10.004,interpain A,
,,C10.UPW,family C10 unassigned peptidases,
,,C100.001,agglutinin peptidase (Marasmius oreades),
,,C100.UNW,family C100 non-peptidase homologues,
,,C100.UPW,family C100 unassigned peptidases,
,,C101.001,OTULIN peptidase,
,,C101.950,protein FAM105A,
,,C101.UNW,family C101 non-peptidase homologues,
,,C101.UPW,family C101 unassigned peptidases,
,,C102.001,GtgE peptidase,
,,C103.001,HopX1 peptidase (Pseudomonas syringae),
,,C103.UPW,family C103 unassigned peptidases,
,,C104.001,PlyC phage lysin,
,,C104.UPW,family C104 unassigned peptidases,
,,C105.001,papain-like peptidase 1 alpha (simian hemorrhagic fever virus),
,,C106.001,archaeosortase A (Haloferax volcanii ),
,,C106.UNW,family C106 non-peptidase homologues,
,,C106.UPW,family C106 unassigned peptidases,
,,C107.001,alphamesonivirus 3C-like peptidase,
,,C107.UPW,family C107 unassigned peptidases,
,,C108.001,Prp peptidase (Staphylococcus aureus),
,,C108.002,bacteriophage Cp-1 orf13 protein,
,,C108.UNW,family C108 non-peptidase homologues,
,,C108.UPW,family C108 unassigned peptidases,
,,C11.002,PNT1 peptidase (Trypanosoma brucei),
,,C11.003,PmC11 peptidase (Parabacteroides merdae),
,,C11.004,fragipain (Bacteroides fragilis),
,,C11.005,thetapain,
,,C11.006,clostripain-related protein (Bacteroides thetaiotaomicron),
,,C11.007,distapain (Parabacteroides distasonis),
,,C11.UNA,subfamily C11A non-peptidase homologues,
,,C11.UNW,family C11 non-peptidase homologues,
,,C11.UPA,subfamily C11A unassigned peptidases,
,,C11.UPW,family C11 unassigned peptidases,
,,C110.001,kyphoscoliosis peptidase,
,,C110.UNW,family C110 non-peptidase homologues,
,,C110.UPW,family C110 unassigned peptidases,
,,C111.001,coagulation factor XIIIa,
,,C111.002,transglutaminase 2,
,,C111.003,protein-glutamine gamma-glutamyltransferase E/3,
,,C111.004,protein-glutamine gamma-glutamyltransferase 4,
,,C111.005,protein-glutamine gamma-glutamyltransferase 5,
,,C111.006,protein-glutamine gamma-glutamyltransferase 6,
,,C111.007,protein-glutamine gamma-glutamyltransferase Z/7,
,,C111.008,protein-glutamine gamma-glutamyltransferase K/1,
,,C111.009,keratinocyte transglutaminase,
,,C111.950,erythrocyte membrane protein band 4.2,EC -
,,C111.UNW,family C111 non-peptidase homologues,
,,C111.UPW,"family C111 homologues, unassigned",
,,C113.001,IgdE peptidase (Streptococcus suis),
,,C113.UNW,family C113 non-peptidase homologues,
,,C113.UPW,"family C113 homologues, unassigned",
,,C115.001,MINDY-1 protein,
,,C115.002,FAM63B g.p. (Homo sapiens),
,,C115.UNW,family C115 non-peptidase homologues,
,,C115.UPW,"family C115 homologues, unassigned",
,,C116.001,dermonecrotic toxin (Pasteurella multocida),
,,C116.UPW,"family C116 homologues, unassigned",
,,C117.001,SpvD g.p. (Salmonella enterica),
,,C117.UNW,family C117 non-peptidase homologues,
,,C117.UPW,"family C117 homologues, unassigned",
,,C118.001,EspL g.p. (Escherichia coli),
,,C118.UNW,family C118 non-peptidase homologues,
,,C118.UPW,"family C118 homologues, unassigned",
,,C119.001,LotA g.p. (Legionella pneumophila),
,,C119.UNW,family C119 non-peptidase homologues,
,,C119.UPW,"family C119 homologues, unassigned",
,,C12.002,ubiquitinyl hydrolase-YUH1,
,,C12.004,ubiquitinyl hydrolase-BAP1,
,,C12.005,ubiquitinyl hydrolase-L5,
,,C12.007,ubiquitinyl hydrolase isozyme L4 (Mus musculus),
,,C12.008,ubiquitinyl hydrolase UCH-D,
,,C12.009,Uch2 peptidase,
,,C12.010,UCHL3 peptidase (apicomplexan),
,,C12.A01,At5g16310 (Arabidopsis thaliana),
,,C12.A02,At1g65650 (Arabidopsis thaliana),
,,C12.A03,UCH3 protein (Arabidopsis thaliana),
,,C12.A04,CG1950 g.p. (Drosophila melanogaster),
,,C12.A05,BcDNA.LD24440 (Drosophila melanogaster),
,,C12.A06,ubh-1 g.p. (Caenorhabditis elegans),
,,C12.A07,ubh-3 g.p. (Caenorhabditis elegans),
,,C12.A08,ubh-2 g.p. (Caenorhabditis elegans),
,,C12.A09,CG8445 g.p. (Drosophila melanogaster),
,,C12.A10,uch1 (Schizosaccharomyces pombe-type),
,,C12.A11,uch1 (Dictyostelium discoideum-type),
,,C12.A12,UCH54 g.p. (Plasmodium falciparum),
,,C12.UNW,family C12 non-peptidase homologues,
,,C12.UPW,family C12 unassigned peptidases,
,,C120.001,mavirus processing peptidase,
,,C121.001,MINDY-4 peptidase,
,,C121.002,Probable ubiquitin carboxyl-terminal hydrolase MINDY-4,
,,C121.UNW,family C121 non-peptidase homologues,
,,C121.UPW,"family C121 homologues, unassigned",
,,C122.001,SdeA (Legionella pneumophila),
,,C122.UPW,"family C122 homologues, unassigned",
,,C123.001,RARP2 (Rickettsia rickettsii),
,,C13.002,legumain (plant alpha form),
,,C13.005,glycosylphosphatidylinositol:protein transamidase,
,,C13.006,legumain (plant gamma form),
,,C13.007,"legumain, trematode-type",EC 3.4.22.34
,,C13.008,"legumain, Blastocystis-type",
,,C13.009,butelase 1,
,,C13.010,OaAEP1 (Oldenlandia affinis),
,,C13.A01,legumain (plant delta form),
,,C13.A02,T28H10.3 (Caenorhabditis elegans),
,,C13.A03,DKEY-157L19.1-001 g.p. (Brachydanio rerio),
,,C13.P01,legumain pseudogene (Homo sapiens),
,,C13.UNW,family C13 non-peptidase homologues,
,,C13.UPW,family C13 unassigned peptidases,
,,C14.002,CED-3 peptidase,
,,C14.013,caspase-12,
,,C14.014,caspase CSP-2 (Caenorhabditis elegans),
,,C14.015,caspase (insect 1),
,,C14.016,caspase (insect 2),
,,C14.017,caspase-13,
,,C14.018,caspase-14,
,,C14.022,caspase DECAY,
,,C14.023,caspase STRICA (Drosophila sp.),
,,C14.024,Mername-AA065 peptidase,
,,C14.025,caspase DAMM (Drosophila sp.),
,,C14.026,paracaspase,
,,C14.028,Mername-AA143 peptidase,
,,C14.029,Mername-AA186 peptidase,
,,C14.030,Caspy peptidase (Brachydanio rerio-type),
,,C14.031,Caspy2 g.p. (Brachydanio rerio),
,,C14.033,metacaspase-4 (Arabidopsis-type),
,,C14.034,metacaspase-9 (Arabidopsis-type),
,,C14.035,metacaspase Yca1 (Saccharomyces cerevisiae-type),
,,C14.036,metacaspase mcII-Pa (Picea abies)-like peptidase,
,,C14.037,SfAV caspase (Spodoptera frugiperda ascovirus),
,,C14.038,caspase-15,
,,C14.040,caspase Dredd,
,,C14.041,metacaspase PfMCA1 (Plasmodium falciparum)-like peptidase,
,,C14.042,caspase PmCasp (Penaeus monodon)-like peptidase,
,,C14.043,metacaspase Ld (Leishmania-type),
,,C14.044,metacaspase TbMCA2,
,,C14.045,metacaspase Ac (Acanthamoeba-type),
,,C14.046,metacaspase Atmc8 (Arabidopsis thaliana),
,,C14.047,metacaspase-1 (Arabidopsis-type),
,,C14.048,bacterial metacaspase,
,,C14.049,metacaspase Atmc5 (Arabidopsis sp.),
,,C14.050,orthocaspase MaOC1 (Microcystis aeruginosa),
,,C14.971,FLIP protein,
,,C14.974,CASH-alpha (Mus musculus),
,,C14.976,Mername-AA142 protein,
,,C14.977,protein similar to ICE-like cysteine peptidase (Rattus norvegicus),
,,C14.978,metacaspase-1 (Plasmodium sp.),
,,C14.A01,metacaspase Atmc6 (Arabidopsis thaliana),
,,C14.A03,metacaspase Atmc7 g.p. (Arabidopsis thaliana),
,,C14.A04,metacaspase Atmc2 (Arabidopsis thaliana),
,,C14.A05,metacaspase Atmc3 (Arabidopsis thaliana),
,,C14.A06,csp-1 g.p. (Caenorhabditis elegans),
,,C14.A07,pcp (Dictyostelium discoideum),
,,C14.A08,CASc g.p. (Brachydanio rerio),
,,C14.A09,-,
,,C14.P01,caspase-12 pseudogene (Homo sapiens),
,,C14.P02,Mername-AA093 caspase pseudogene,
,,C14.UNA,subfamily C14A non-peptidase homologues,
,,C14.UNB,subfamily C14B non-peptidase homologues,
,,C14.UNW,family C14 non-peptidase homologues,
,,C14.UPA,subfamily C14A unassigned peptidases,
,,C14.UPB,subfamily C14B unassigned peptidases,
,,C14.UPW,family C14 unassigned peptidases,
,,C15.011,Mername-AA073 peptidase,
,,C15.012,pyroglutamyl-peptidase I (Trypanosoma-type),
,,C15.A01,At1g23430/At1g23440 (Arabidopsis thaliana),
,,C15.A02,At1g56700 (Arabidopsis thaliana),
,,C15.A03,CG32147 g.p. (Drosophila melanogaster),
,,C15.A04,M04C9.3 g.p. (Caenorhabditis elegans),
,,C15.A05,DDB_G0267498 (Dictyostelium discoideum),
,,C15.UNW,family C15 non-peptidase homologues,
,,C15.UPW,family C15 unassigned peptidases,
,,C16.002,human coronavirus 229E papain-like peptidase 1,
,,C16.003,porcine epidemic diarrhea virus papain-like peptidase 1,
,,C16.004,porcine transmissible gastroenteritis coronavirus papain-like peptidase 1,
,,C16.005,avian infectious bronchitis coronavirus papain-like peptidase,
,,C16.006,mouse hepatitis coronavirus papain-like peptidase 2,
,,C16.008,porcine transmissible gastroenteritis coronavirus papain-like peptidase 2,
,,C16.009,severe acute respiratory syndrome coronavirus papain-like peptidase,
,,C16.010,human coronavirus 229E papain-like peptidase 2,
,,C16.011,Middle East respiratory syndrome coronavirus papain-like peptidase,
,,C16.012,coronavirus COVID-19 papain-like peptidase,
,,C16.UNA,subfamily C16A non-peptidase homologues,
,,C16.UNB,subfamily C16B non-peptidase homologues,
,,C16.UPA,subfamily C16A unassigned peptidases,
,,C16.UPB,subfamily C16B unassigned peptidases,
,,C18.001,hepatitis C virus peptidase 2,
,,C18.002,GB virus B NS2 peptidase,
,,C18.UNW,family C18 non-peptidase homologues,
,,C18.UPW,family C18 unassigned peptidases,
,,C19.002,Ubp1 ubiquitin peptidase,EC 3.1.2.15
,,C19.003,Ubp2 ubiquitin peptidase,EC 3.1.2.15
,,C19.004,Ubp3 ubiquitin peptidase,EC 3.1.2.15
,,C19.005,Doa4 ubiquitin peptidase,EC 3.1.2.15
,,C19.006,Ubp5 ubiquitin peptidase,
,,C19.007,Fat facets protein,
,,C19.008,Ubp3 ubiquitin peptidase (plant-type),
,,C19.009,ubiquitin-specific peptidase 6,EC 3.1.2.15
,,C19.010,ubiquitin-specific peptidase 4,
,,C19.011,ubiquitin-specific peptidase 8,
,,C19.012,ubiquitin-specific peptidase 13,
,,C19.013,ubiquitin-specific peptidase 2,
,,C19.014,ubiquitin-specific peptidase 11,
,,C19.015,ubiquitin-specific peptidase 14,
,,C19.017,ubiquitin-specific peptidase 9X,
,,C19.018,ubiquitin-specific peptidase 10,
,,C19.019,ubiquitin-specific peptidase 1,
,,C19.020,ubiquitin-specific peptidase 12,
,,C19.021,ubiquitin-specific peptidase 16,
,,C19.022,ubiquitin-specific peptidase 15,
,,C19.023,ubiquitin-specific peptidase 17,
,,C19.024,ubiquitin-specific peptidase 19,
,,C19.025,ubiquitin-specific peptidase 20,
,,C19.026,ubiquitin-specific peptidase 3,
,,C19.028,ubiquitin-specific peptidase 9Y,
,,C19.030,ubiquitin-specific peptidase 18,
,,C19.031,DUB-1 ubiquitin-specific peptidase,
,,C19.032,DUB-2 ubiquitin-specific peptidase,
,,C19.034,ubiquitin-specific peptidase 21,
,,C19.035,ubiquitin-specific peptidase 22,
,,C19.037,ubiquitin-specific peptidase 33,
,,C19.039,Mername-AA059 peptidase,
,,C19.040,ubiquitin-specific peptidase 29,
,,C19.041,ubiquitin-specific peptidase 25,
,,C19.042,ubiquitin-specific peptidase 36,
,,C19.043,Mername-AA004 peptidase,
,,C19.044,ubiquitin-specific peptidase 32,
,,C19.045,ubiquitin-specific peptidase 26 (mouse-type),
,,C19.046,ubiquitin-specific peptidase 26 (Homo sapiens-type),
,,C19.047,ubiquitin-specific peptidase 24,
,,C19.048,ubiquitin-specific peptidase 42,
,,C19.050,Mername-AA001 peptidase,
,,C19.051,Usp9y g.p. (Mus musculus),
,,C19.052,ubiquitin-specific peptidase 46,
,,C19.053,ubiquitin-specific peptidase 37,
,,C19.054,ubiquitin-specific peptidase 28,
,,C19.055,ubiquitin-specific peptidase 47,
,,C19.056,ubiquitin-specific peptidase 38,
,,C19.057,ubiquitin-specific peptidase 44,
,,C19.058,ubiquitin-specific peptidase 50,
,,C19.059,ubiquitin-specific peptidase 35,
,,C19.060,ubiquitin-specific peptidase 30,
,,C19.064,ubiquitin-specific peptidase 45,
,,C19.065,ubiquitin-specific peptidase 51,
,,C19.067,ubiquitin-specific peptidase 34,
,,C19.068,ubiquitin-specific peptidase 48,
,,C19.069,ubiquitin-specific peptidase 40,
,,C19.070,ubiquitin-specific peptidase 41,
,,C19.071,ubiquitin-specific peptidase 31,
,,C19.072,Mername-AA129 peptidase,
,,C19.073,ubiquitin-specific peptidase 49,
,,C19.075,ubiquitin-specific peptidase 27X,
,,C19.076,protein similar to high mobility group protein,
,,C19.077,Dub5 peptidase (Mus musculus),
,,C19.078,USP17-like peptidase,
,,C19.079,ubiquitin-specific peptidase 6 (Saccharomyces-type),
,,C19.080,ubiquitin-specific peptidase 54,
,,C19.081,ubiquitin-specific peptidase 53,
,,C19.082,deubiquitinating enzyme 6 (Mus musculus),
,,C19.083,deubiquitinating enzyme 14 (Saccharomyces cerevisiae)-like peptidase,
,,C19.084,deubiquitinating enzyme 14 (plant),
,,C19.085,DUB-1A peptidase (Mus musculus),
,,C19.086,DUB-2A peptidase (Mus musculus),
,,C19.087,ubiquitin-specific peptidase 8 (Saccharomyces cerevisiae),
,,C19.088,ubiquitin-specific peptidase 10 (Saccharomycetales),
,,C19.089,Mername-AA305 putative ubiquitin isopeptidase,
,,C19.090,AtUBP2 peptidase (Arabidopsis thaliana) and similar,
,,C19.091,AtUBP1 peptidase (Arabidopsis thaliana),
,,C19.092,AtUBP4 peptidase (Arabidopsis thaliana) and similar,
,,C19.093,AtUBP5 peptidase (Arabidopsis thaliana)-like peptidase,
,,C19.094,UBP6 peptidase (Arabidopsis-type),
,,C19.095,Nonstop peptidase,
,,C19.096,ubiquitin-specific peptidase 15 (Arabidopsis thaliana)-like peptidase,
,,C19.097,dUSP36-type peptidase,
,,C19.098,TssM peptidase (Burkholderia sp.),
,,C19.099,UBP15 peptidase (Saccharomyces cerevisiae),
,,C19.100,ubiquitin carboxyl-terminal hydrolase 13 (Saccharomyces cerevisiae),
,,C19.101,ubiquitin carboxy-terminal hydrolase 7 (Saccharomyces cerevisiae),
,,C19.102,putative ubiquitin carboxyl-terminal hydrolase ybl067c (Saccharomyces cerevisiae),
,,C19.103,putative ubiquitin carboxyl-terminal hydrolase ybr058c (Saccharomyces cerevisiae),
,,C19.104,ubpA (Dictyostelium discoideum),
,,C19.105,ubiquitin-specific peptidase 47 (Drosophila melanogaster-type),
,,C19.106,USP27X,
,,C19.107,ubiquitin-specific peptidase 32,
,,C19.972,ubiquitin-specific endopeptidase 39 [misleading],
,,C19.974,Mername-AA090 non-peptidase homologue,
,,C19.976,ubiquitin-specific peptidase 43 [misleading],
,,C19.978,ubiquitin-specific peptidase 52 [misleading],
,,C19.979,hypothetical ubiquitin carboxyl-terminal hydrolase USP43,
,,C19.981,LOC623640 peptidase homologue (Mus musculus),
,,C19.984,USP17L7,
,,C19.985,USP17L4,
,,C19.986,USP17L8,
,,C19.987,USP17L23,
,,C19.A01,At5g22030 (Arabidopsis thaliana),
,,C19.A02,At4g10570 (Arabidopsis thaliana),
,,C19.A03,At4g10590 (Arabidopsis thaliana),
,,C19.A04,At1g32850 (Arabidopsis thaliana),
,,C19.A05,At3g21280 (Arabidopsis thaliana),
,,C19.A06,At5g65450 (Arabidopsis thaliana),
,,C19.A07,At4g24560 (Arabidopsis thaliana),
,,C19.A08,At4g31670 (Arabidopsis thaliana),
,,C19.A09,At2g24640 (Arabidopsis thaliana),
,,C19.A11,At5g10790 (Arabidopsis thaliana),
,,C19.A12,At5g57990 (Arabidopsis thaliana),
,,C19.A13,At3g14400 (Arabidopsis thaliana)-like peptidase,
,,C19.A14,At4g30890 (Arabidopsis thaliana),
,,C19.A15,At5g46740 (Arabidopsis thaliana),
,,C19.A16,At4g17890 (Arabidopsis thaliana),
,,C19.A18,ubiquitin carboxy-terminal hydrolase 16 (Saccharomyces cerevisiae),
,,C19.A20,ubiquitin carboxyl-terminal hydrolase 9 (Saccharomyces cerevisiae),
,,C19.A23,CG7023 g.p. (Drosophila melanogaster),
,,C19.A24,USP2 (Drosophila melanogaster),
,,C19.A25,CG15817 g.p. (Drosophila melanogaster),
,,C19.A26,CG8494 g.p. (Drosophila melanogaster),
,,C19.A27,CG8830 g.p. (Drosophila melanogaster),
,,C19.A28,CG12082 g.p. (Drosophila melanogaster),
,,C19.A29,USP-48 (Caenorhabditis elegans-type),
,,C19.A30,F37B12.4 g.p. (Caenorhabditis elegans),
,,C19.A31,F59E12.6 g.p. (Caenorhabditis elegans),
,,C19.A32,H12I13.2 g.p. (Caenorhabditis elegans),
,,C19.A33,H34C03.2 g.p. (Caenorhabditis elegans),
,,C19.A34,K02C4.3 g.p. (Caenorhabditis elegans),
,,C19.A35,usp-33 (Caenorhabditis elegans-type),
,,C19.A36,queuine tRNA-ribosyltransferase (Caenorhabditis elegans),
,,C19.A37,usp-46 (Caenorhabditis elegans-type),
,,C19.A38,USP-47 (Caenorhabditis elegans),
,,C19.A39,F07A11.4 g.p. (Caenorhabditis elegans),
,,C19.A40,T22F3.2 g.p. (Caenorhabditis elegans),
,,C19.A41,T27A3.2 g.p. (Caenorhabditis elegans),
,,C19.A42,E01B7.1 g.p. (Caenorhabditis elegans),
,,C19.A43,Y67D2.2 g.p. (Caenorhabditis elegans),
,,C19.A44,cyk-3 g.p. (Caenorhabditis elegans),
,,C19.A45,GH27809p (Drosophila melanogaster),
,,C19.A46,USP34 peptidase (Drosophila melanogaster),
,,C19.A47,CT18196 g.p. (Drosophila melanogaster),
,,C19.A48,CT24583 g.p. (Drosophila melanogaster),
,,C19.A49,Cg32479 g.p. (ld28815p) (Drosophila melanogaster),
,,C19.A51,T17F15.230 (Arabidopsis thaliana),
,,C19.A52,Usp7 (Drosophila melanogaster-type),
,,C19.A53,UBP13 (Arabidopsis thaliana-type),
,,C19.A54,usp-7 (Caenorhabditis elegans-type),
,,C19.A55,ubp1 (Schizosaccharomyces pombe-type),
,,C19.A56,ubp2/SPAC328.06 (Schizosaccharomyces pombe),
,,C19.A57,ubp3 (Schizosaccharomyces pombe-type),
,,C19.A58,ubp4 (Schizosaccharomyces pombe-type),
,,C19.A59,ubp5 (Schizosaccharomyces pombe-type),
,,C19.A60,ubp6 (Schizosaccharomyces pombe-type),
,,C19.A61,ubp8 (Schizosaccharomyces pombe-type),
,,C19.A62,ubp9 (Schizosaccharomyces pombe-type),
,,C19.A63,ubp11 (Schizosaccharomyces pombe-type),
,,C19.A64,ubp12 (Schizosaccharomyces pombe-type),
,,C19.A65,ubp14 (Schizosaccharomyces pombe),
,,C19.A66,ubp16 (Schizosaccharomyces pombe),
,,C19.A68,ubpB (Dictyostelium discoideum),
,,C19.A69,DDB_G0275415 (Dictyostelium discoideum),
,,C19.A70,usp14 (Dictyostelium discoideum-type),
,,C19.A71,DDB_G0274827 (Dictyostelium discoideum),
,,C19.A72,usp7 (Dictyostelium discoideum-type),
,,C19.A73,UBP12 (Arabidopsis thaliana-type),
,,C19.A74,PFD0680c g.p. (Plasmodium falciparum),
,,C19.A75,PFD0165w g.p. (Plasmodium falciparum),
,,C19.A76,PFA_0220w g.p. (Plasmodium falciparum),
